,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.12362813949584961,0.01658826079102898,0.0022002696990966798,0.0003999948892390431,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.49725274725274726,0.5439560439560439,0.5164835164835165,0.5439560439560439,0.5494505494505495,0.5302197802197802,0.020113192546948478,12,0.5439560439560439,0.5528846153846154,0.5425824175824175,0.5597527472527473,0.6490384615384616,0.5696428571428571,0.04018555635724829
12,0.1480340003967285,0.04881671931762232,0.00200037956237793,2.7804145311571603e-07,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5137362637362637,0.532967032967033,0.5439560439560439,0.49725274725274726,0.49725274725274726,0.5170329670329671,0.018826199669243735,70,0.7767857142857143,0.5453296703296703,0.6064560439560439,0.554945054945055,0.5487637362637363,0.606456043956044,0.08801183386690604
13,0.06261415481567383,0.006249737195980646,0.0018002986907958984,0.0004000664041494148,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.4945054945054945,0.5576923076923077,0.5192307692307693,0.5082417582417582,0.49725274725274726,0.5153846153846153,0.022893040281318312,93,0.5233516483516484,0.5103021978021978,0.5164835164835165,0.5206043956043956,0.5309065934065934,0.5203296703296704,0.006876368687243869
14,0.08001794815063476,0.012541156297894587,0.0018001079559326171,0.0004002098387788007,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5082417582417582,0.4532967032967033,0.4725274725274725,0.49725274725274726,0.47527472527472525,0.48131868131868133,0.019379331965437795,257,0.4793956043956044,0.49175824175824173,0.5171703296703297,0.5020604395604396,0.4993131868131868,0.4979395604395604,0.012415941251073273
15,0.09082074165344238,0.01061125680895893,0.0018001556396484374,0.00039999497450525176,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.4807692307692308,0.47802197802197804,0.4697802197802198,0.5274725274725275,0.5164835164835165,0.4945054945054945,0.022985165564122965,215,0.5398351648351648,0.5103021978021978,0.5089285714285714,0.5164835164835165,0.5192307692307693,0.518956043956044,0.011113647585807022
16,0.0848193645477295,0.018716626422093503,0.002200460433959961,0.0004000188199082972,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.45879120879120877,0.5494505494505495,0.5412087912087912,0.4945054945054945,0.5027472527472527,0.5093406593406593,0.0329944940571482,139,0.5364010989010989,0.5137362637362637,0.5151098901098901,0.5281593406593407,0.5631868131868132,0.5313186813186814,0.0180180828677258
17,0.0884202003479004,0.01187858157367766,0.002000236511230469,1.9073486328124998e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.489010989010989,0.5384615384615384,0.5054945054945055,0.4725274725274725,0.49175824175824173,0.49945054945054945,0.022142243603966903,194,0.5103021978021978,0.4951923076923077,0.5418956043956044,0.5144230769230769,0.5542582417582418,0.5232142857142857,0.021642354276078173
18,0.07241621017456054,0.0028709632591435753,0.0020003318786621094,1.5078914929239175e-07,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.49175824175824173,0.48626373626373626,0.510989010989011,0.4945054945054945,0.47527472527472525,0.49175824175824173,0.011655606283294736,238,0.4958791208791209,0.49862637362637363,0.49244505494505497,0.49793956043956045,0.5013736263736264,0.49725274725274726,0.002977951014928396
19,0.10482392311096192,0.01026694106961658,0.00200042724609375,1.1680077279964342e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.5412087912087912,0.521978021978022,0.5274725274725275,0.521978021978022,0.5467032967032966,0.5318681318681319,0.010220371009746269,7,0.5604395604395604,0.5899725274725275,0.5995879120879121,0.595467032967033,0.5418956043956044,0.5774725274725274,0.022472124448950633
20,0.09542150497436523,0.012502495882496802,0.0020005226135253905,2.7804145311571603e-07,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.5164835164835165,0.45604395604395603,0.5412087912087912,0.49175824175824173,0.510989010989011,0.5032967032967033,0.028412491151314053,174,0.5240384615384616,0.5824175824175825,0.5116758241758241,0.521978021978022,0.5178571428571429,0.5315934065934066,0.025760530643156938
21,0.10242347717285157,0.040965735595258214,0.0018001556396484374,0.0004001141020686509,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.5,0.48626373626373626,0.4945054945054945,0.4807692307692308,0.489010989010989,0.4901098901098901,0.006639036249227787,245,0.4876373626373626,0.49313186813186816,0.4945054945054945,0.5638736263736264,0.6600274725274725,0.5398351648351649,0.06630931450553851
22,0.11122717857360839,0.024785297150496335,0.0019984722137451174,4.1988754201414705e-06,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.4642857142857143,0.521978021978022,0.5164835164835165,0.510989010989011,0.5137362637362637,0.5054945054945055,0.02092245358753821,160,0.49725274725274726,0.489010989010989,0.5927197802197802,0.6160714285714286,0.6380494505494505,0.5666208791208792,0.06174752312052968
23,0.09302124977111817,0.015036815510530797,0.0020003318786621094,1.5078914929239175e-07,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.48626373626373626,0.5274725274725275,0.4945054945054945,0.5082417582417582,0.49725274725274726,0.5027472527472527,0.014222174841258005,181,0.5728021978021978,0.6222527472527473,0.5157967032967034,0.5171703296703297,0.5453296703296703,0.5546703296703297,0.03975123784887776
24,0.1006230354309082,0.03326177031191798,0.0022005558013916014,0.00040020949789696785,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.5467032967032966,0.5054945054945055,0.4945054945054945,0.521978021978022,0.5054945054945055,0.5148351648351648,0.018190049843128386,99,0.532967032967033,0.5384615384615384,0.7115384615384616,0.5212912087912088,0.5288461538461539,0.5666208791208791,0.07267509119753467
25,0.09962277412414551,0.018406249401767938,0.002000236511230469,1.1680077279964343e-07,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.5357142857142857,0.5137362637362637,0.5,0.4945054945054945,0.47527472527472525,0.5038461538461538,0.02015817178883971,171,0.5995879120879121,0.6243131868131868,0.5556318681318682,0.551510989010989,0.5137362637362637,0.5689560439560439,0.03881703837621993
26,0.09062051773071289,0.011623210966552736,0.00200042724609375,1.1680077279964342e-07,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.489010989010989,0.5576923076923077,0.46703296703296704,0.49725274725274726,0.489010989010989,0.5,0.030542729911400654,193,0.5171703296703297,0.49862637362637363,0.5254120879120879,0.5096153846153846,0.4951923076923077,0.5092032967032967,0.011265411293303674
27,0.07261652946472168,0.014392119322014615,0.0016004085540771485,0.0004901934597501663,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.521978021978022,0.489010989010989,0.5247252747252747,0.5027472527472527,0.5659340659340659,0.5208791208791209,0.026039550793566565,39,0.5199175824175825,0.5206043956043956,0.5247252747252747,0.5233516483516484,0.5103021978021978,0.5197802197802197,0.005054497113454446
28,0.06621532440185547,0.00386859091525931,0.0018004417419433595,0.00040025713899915447,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.4945054945054945,0.5,0.4835164835164835,0.5082417582417582,0.5357142857142857,0.5043956043956044,0.017599579536315337,165,0.5041208791208791,0.5020604395604396,0.510989010989011,0.5041208791208791,0.4993131868131868,0.5041208791208792,0.003860843220482183
29,0.0808183193206787,0.015756358586248867,0.0018002986907958984,0.0004000667451531725,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.5,0.5384615384615384,0.5467032967032966,0.532967032967033,0.4807692307692308,0.5197802197802198,0.025142991623401188,50,0.5233516483516484,0.5357142857142857,0.5336538461538461,0.5116758241758241,0.5439560439560439,0.5296703296703296,0.01113739109924422
30,0.06581501960754395,0.01012909857382004,0.0018002986907958984,0.0004001856524922232,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5192307692307693,0.5137362637362637,0.510989010989011,0.510989010989011,0.489010989010989,0.5087912087912088,0.010337850396827906,143,0.5096153846153846,0.5178571428571429,0.510989010989011,0.5103021978021978,0.5144230769230769,0.5126373626373626,0.0030898961206599147
31,0.11642613410949706,0.04464892559445521,0.001800394058227539,0.00040023336460514366,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.43956043956043955,0.5054945054945055,0.532967032967033,0.510989010989011,0.5,0.4978021978021978,0.031197955091381076,206,0.5082417582417582,0.5357142857142857,0.6071428571428571,0.5625,0.5460164835164835,0.551923076923077,0.03276206888813921
32,0.09322118759155273,0.023306629302991985,0.0018002510070800782,0.00040004271504360373,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.510989010989011,0.5054945054945055,0.5,0.47527472527472525,0.5467032967032966,0.5076923076923077,0.023011419331177927,149,0.5659340659340659,0.6023351648351648,0.5590659340659341,0.5288461538461539,0.5130494505494505,0.5538461538461539,0.031028757341406924
33,0.11642632484436036,0.02005088212740278,0.00200037956237793,2.7804145311571603e-07,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.46153846153846156,0.49175824175824173,0.5192307692307693,0.49725274725274726,0.49725274725274726,0.49340659340659343,0.018519010490497496,226,0.5583791208791209,0.5597527472527473,0.5906593406593407,0.5288461538461539,0.5336538461538461,0.5542582417582418,0.022102156305843803
34,0.09042067527770996,0.01925642713503368,0.00200037956237793,1.784161275279017e-07,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.532967032967033,0.5247252747252747,0.5027472527472527,0.47527472527472525,0.4697802197802198,0.5010989010989011,0.02539389012811285,187,0.5707417582417582,0.5542582417582418,0.5769230769230769,0.49725274725274726,0.5034340659340659,0.5405219780219779,0.033688869418765706
35,0.0870199203491211,0.01043328215335062,0.002000236511230469,1.9073486328124998e-07,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.5082417582417582,0.5467032967032966,0.5302197802197802,0.5686813186813187,0.5741758241758241,0.5456043956043956,0.02442429755043172,1,0.5460164835164835,0.5391483516483516,0.5796703296703297,0.6105769230769231,0.5631868131868132,0.5677197802197801,0.025641597978960394
36,0.07961821556091309,0.011878824094374517,0.0020003318786621094,2.611744678045111e-07,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.49175824175824173,0.47527472527472525,0.4807692307692308,0.489010989010989,0.4807692307692308,0.4835164835164835,0.006018929203353468,256,0.5054945054945055,0.5089285714285714,0.5089285714285714,0.551510989010989,0.5171703296703297,0.5184065934065935,0.0169930407628485
37,0.10642423629760742,0.03686850104699258,0.002200412750244141,0.00040016177157428304,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.5137362637362637,0.5027472527472527,0.5274725274725275,0.46703296703296704,0.4725274725274725,0.4967032967032967,0.023401691691260277,207,0.5611263736263736,0.6572802197802198,0.6181318681318682,0.5384615384615384,0.5013736263736264,0.5752747252747252,0.05581826729569138
38,0.07321677207946778,0.010890795357170694,0.0020001411437988283,2.3360154559928684e-07,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.49175824175824173,0.5631868131868132,0.521978021978022,0.5054945054945055,0.47527472527472525,0.5115384615384615,0.030064536308361447,117,0.5157967032967034,0.5020604395604396,0.507554945054945,0.510989010989011,0.5748626373626373,0.5222527472527472,0.02668373090458917
39,0.07781777381896973,0.005529237783274857,0.00200042724609375,4.672030911985737e-07,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.532967032967033,0.5082417582417582,0.554945054945055,0.4835164835164835,0.5247252747252747,0.5208791208791209,0.023987780168069323,39,0.5144230769230769,0.5212912087912088,0.5123626373626373,0.529532967032967,0.5020604395604396,0.5159340659340659,0.009177633565104445
40,0.11662659645080567,0.053238269814198956,0.0018001556396484374,0.0007487997491900646,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.49725274725274726,0.5439560439560439,0.5054945054945055,0.5302197802197802,0.49725274725274726,0.5148351648351648,0.018922170722772035,99,0.5157967032967034,0.6098901098901099,0.5267857142857143,0.5240384615384616,0.5260989010989011,0.5405219780219781,0.034904708376201604
41,0.12922921180725097,0.029680549198553112,0.0020001888275146484,1.9073486328124998e-07,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.5054945054945055,0.5082417582417582,0.5054945054945055,0.49725274725274726,0.5631868131868132,0.515934065934066,0.023912148513174667,87,0.5226648351648352,0.5590659340659341,0.5302197802197802,0.5940934065934066,0.5398351648351648,0.5491758241758241,0.025553142826671066
42,0.11462883949279785,0.03416520809680171,0.0018000125885009766,0.00039992373677854806,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.5357142857142857,0.5631868131868132,0.5192307692307693,0.48626373626373626,0.5082417582417582,0.5225274725274726,0.02591170576384966,34,0.6222527472527473,0.4951923076923077,0.5027472527472527,0.5583791208791209,0.5782967032967034,0.5513736263736264,0.0475786582023769
43,0.12502856254577638,0.04043692821194647,0.001800203323364258,0.000400018706226792,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",0.4835164835164835,0.5274725274725275,0.521978021978022,0.5164835164835165,0.4945054945054945,0.5087912087912088,0.01688163900630464,143,0.5233516483516484,0.6256868131868132,0.5789835164835165,0.5082417582417582,0.5309065934065934,0.553434065934066,0.04319263235688092
44,0.09482231140136718,0.01287755726074656,0.0019997596740722657,7.921813834112239e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",0.4725274725274725,0.5054945054945055,0.5137362637362637,0.4725274725274725,0.4807692307692308,0.489010989010989,0.017288057936870615,252,0.5432692307692307,0.5364010989010989,0.5034340659340659,0.5178571428571429,0.5123626373626373,0.5226648351648351,0.014915077805648776
45,0.08922257423400878,0.008236722205865046,0.001998138427734375,3.8039532995565663e-06,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.5,0.5054945054945055,0.4835164835164835,0.5054945054945055,0.5082417582417582,0.5005494505494505,0.008927514730369178,188,0.5054945054945055,0.5048076923076923,0.5061813186813187,0.5006868131868132,0.5288461538461539,0.5092032967032967,0.010005809808502379
