,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
45,0.3208742618560791,0.059061435812313746,0.0010005950927734375,1.784161275279017e-07,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",0.8791208791208791,0.7790055248618785,0.83008356545961,0.9103641456582633,0.8056338028169014,0.8408458542014469,0.0479093879180622,141,0.9406838799720866,0.8996515679442508,0.9485396383866481,0.9451388888888889,0.8987517337031901,0.9265531417790129,0.022472769105638012
46,0.48410987854003906,0.0713239655960493,0.001200246810913086,0.00040028101990778896,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",0.8489010989010989,0.8314917127071824,0.9025069637883009,0.8991596638655462,0.8253521126760563,0.8614357262103506,0.033005777592520824,113,0.9755757152826239,0.978397212543554,0.9374130737134909,0.9611111111111111,0.9757281553398058,0.9656450535981171,0.015365584028447994
47,0.3768876552581787,0.11645416180703488,0.001000213623046875,2.78041453115716e-07,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 40}",0.8901098901098901,0.8425414364640884,0.8774373259052924,0.8795518207282913,0.8845070422535212,0.8747913188647746,0.016780853662081832,94,0.9748778785764132,0.9372822299651568,0.9568845618915159,0.9361111111111111,0.9889042995839112,0.9588120162256217,0.020718278502035586
48,0.34587841033935546,0.1163059202264517,0.0010004997253417968,4.90933901833868e-07,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 45}",0.8708791208791209,0.8011049723756906,0.9025069637883009,0.8991596638655462,0.8140845070422535,0.857540345019477,0.04241186177196483,117,0.944870900209351,0.9414634146341463,0.9853963838664812,0.9291666666666667,0.9313453536754508,0.9464485438104191,0.020352121988301216
49,0.3456782341003418,0.048770088788241836,0.001200103759765625,0.00040011418730945476,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.9148351648351648,0.8480662983425414,0.9136490250696379,0.8991596638655462,0.856338028169014,0.8864774624373957,0.02861832874012642,63,0.9678995115143056,0.9616724738675958,0.9673157162726008,0.9770833333333333,0.9583911234396671,0.9664724316855006,0.006382570916651737
50,0.32387347221374513,0.07653243358828737,0.0010003089904785157,2.86102294921875e-07,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.9230769230769231,0.8535911602209945,0.9136490250696379,0.9215686274509803,0.8140845070422535,0.8853644963828603,0.04376533585368722,73,0.9734822051639916,0.981184668989547,0.9561891515994436,0.9486111111111111,0.934119278779473,0.9587172831287132,0.01694918481798661
51,0.40969319343566896,0.05514390407720813,0.0010001659393310547,2.611744678045111e-07,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.9065934065934066,0.9005524861878453,0.9052924791086351,0.8795518207282913,0.8788732394366198,0.894268224819143,0.012363343414557512,36,0.9741800418702024,0.9693379790940767,0.9840055632823366,0.9722222222222222,0.9729542302357836,0.9745400073409243,0.004993480533351113
52,0.3650830745697021,0.11116094845936828,0.0014003753662109376,0.0004900574183921619,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.37362637362637363,0.3397790055248619,0.38997214484679665,0.453781512605042,0.29295774647887324,0.37006121313299944,0.0532296330125079,242,0.4033496161898116,0.4202090592334495,0.4089012517385257,0.39861111111111114,0.36754507628294036,0.3997232229111677,0.017627968370030906
53,0.4849121570587158,0.15883122148448478,0.001598215103149414,0.0004884171250283632,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.6126373626373627,0.5469613259668509,0.6072423398328691,0.5826330532212886,0.6028169014084507,0.5904284919309961,0.024070552551981428,222,0.6371249127704117,0.6445993031358885,0.6668984700973575,0.70625,0.680998613037448,0.6671742598082211,0.025022766433241788
54,0.6885562419891358,0.20257289014767935,0.001600503921508789,0.000489979265096882,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.8214285714285714,0.7762430939226519,0.8217270194986073,0.8291316526610645,0.8028169014084507,0.8102392877017252,0.019139911841560518,173,0.9434752267969295,0.9205574912891986,0.8609179415855355,0.9465277777777777,0.9334257975034674,0.9209808469905818,0.031372763424765804
55,0.6019367694854736,0.1400962800850087,0.0016005516052246093,0.0004899209633350963,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.8379120879120879,0.7900552486187845,0.807799442896936,0.8739495798319328,0.7971830985915493,0.8213689482470785,0.03089595654006316,160,0.9644103279832519,0.9777003484320558,0.9123783031988874,0.9701388888888889,0.9313453536754508,0.951194644435707,0.025047130472655898
56,0.5517252445220947,0.07830316468024752,0.0016004085540771485,0.0004901933901734449,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.8653846153846154,0.8066298342541437,0.8551532033426184,0.8627450980392157,0.8591549295774648,0.8497495826377296,0.021930099707928107,135,0.9790648988136776,0.9790940766550522,0.9603616133518776,0.9340277777777778,0.9639389736477115,0.9632974680492193,0.01651599380709971
57,0.6899564266204834,0.07048759260044529,0.0014002323150634766,0.0004900766126016386,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.8928571428571429,0.8204419889502762,0.8774373259052924,0.8907563025210085,0.8366197183098592,0.8636616583194212,0.029616982101340568,110,0.9672016748080949,0.9888501742160278,0.9847009735744089,0.9826388888888888,0.9909847434119279,0.9828752909798697,0.008372737846347284
58,0.5541256904602051,0.1330066066540317,0.0018007278442382813,0.00040028101990778896,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.9038461538461539,0.850828729281768,0.8690807799442897,0.896358543417367,0.8676056338028169,0.8775737340011129,0.01969900327494728,82,0.9685973482205164,0.9958188153310105,0.9860917941585535,0.9569444444444445,0.9930651872399445,0.9801035178788939,0.014963753018443085
59,0.5291199684143066,0.08477514947243749,0.0016002655029296875,0.0004900765894038697,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.8983516483516484,0.8425414364640884,0.9052924791086351,0.9439775910364145,0.828169014084507,0.8836950473010573,0.042531117606699066,77,0.9839497557571528,0.9902439024390244,0.9881780250347705,0.99375,0.9674063800277393,0.9847056126517373,0.009212665336975116
60,0.40869293212890623,0.06541318875548799,0.0014003753662109376,0.000489765167110052,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.9203296703296703,0.8591160220994475,0.8802228412256268,0.9523809523809523,0.8591549295774648,0.894268224819143,0.03661133306687311,36,0.9930216329378926,0.9721254355400697,0.9756606397774688,0.9840277777777777,0.926490984743412,0.9702652941553243,0.023047850030268737
61,0.4192950248718262,0.013016988344583619,0.0018001079559326171,0.00040009184791487827,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.9203296703296703,0.850828729281768,0.9192200557103064,0.9327731092436975,0.8591549295774648,0.8964941569282137,0.03428187399425732,31,0.9818562456385206,0.9797909407665505,0.978442280945758,0.9798611111111111,0.9868238557558946,0.9813548868435669,0.0029435199334104808
62,0.5409228801727295,0.1032209831832145,0.0018003463745117187,0.0004000903703225433,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.9120879120879121,0.850828729281768,0.9080779944289693,0.9103641456582633,0.8845070422535212,0.8931552587646077,0.023486221883103453,46,0.9965108164689462,0.9909407665505227,0.9937413073713491,0.9951388888888889,0.9701803051317615,0.9893024168822937,0.009737232936452511
63,0.4663059234619141,0.11805075568365149,0.0018003463745117187,0.00040020955471062683,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.9258241758241759,0.9033149171270718,0.8997214484679665,0.9355742296918768,0.895774647887324,0.9120756816917084,0.015698208713614572,5,0.9853454291695743,0.9937282229965156,0.958970792767733,0.9972222222222222,0.992371705963939,0.9855276746239969,0.013828618075950346
64,0.46390528678894044,0.08570839484285162,0.00160064697265625,0.000490096065864152,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.9340659340659341,0.8812154696132597,0.9526462395543176,0.9159663865546218,0.8845070422535212,0.9137451307735114,0.027730731427242455,3,0.9951151430565248,0.9944250871080139,0.9937413073713491,0.9833333333333333,0.9819694868238558,0.9897168715386154,0.005801314384474912
65,0.21784939765930175,0.062323699383679876,0.001002359390258789,3.4365373128370764e-06,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.3489010989010989,0.3370165745856354,0.3565459610027855,0.4061624649859944,0.30985915492957744,0.3516972732331664,0.031381938615840065,246,0.39846475924633634,0.3853658536585366,0.3998609179415855,0.37777777777777777,0.3779472954230236,0.387883320809452,0.00961887637672898
66,0.33067498207092283,0.09069948736570826,0.001000213623046875,4.1019083342755444e-07,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5989010989010989,0.56353591160221,0.5766016713091922,0.5490196078431373,0.5464788732394367,0.567056204785754,0.019349225291318228,225,0.6294487090020935,0.6501742160278746,0.6856745479833102,0.6375,0.636615811373093,0.6478826568772742,0.020040110191425396
67,0.3136714458465576,0.06187366457804914,0.0010000228881835937,2.431401974483864e-07,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.8214285714285714,0.7403314917127072,0.7827298050139275,0.7899159663865546,0.7661971830985915,0.780189204229271,0.026893820771450697,199,0.8611304954640614,0.8822299651567944,0.8463143254520167,0.8333333333333334,0.8807212205270458,0.8607458679866504,0.019081119226470447
68,0.3600815773010254,0.08190401551918865,0.0010001659393310547,1.5078914929239175e-07,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.7857142857142857,0.7845303867403315,0.8217270194986073,0.8599439775910365,0.7943661971830986,0.8091263216471898,0.028647720749063823,176,0.8506629448709002,0.9358885017421603,0.9235048678720446,0.9472222222222222,0.926490984743412,0.9167539042901478,0.03406714657629722
69,0.37248659133911133,0.09680881524184314,0.001399993896484375,0.0004902715510748167,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.8379120879120879,0.7734806629834254,0.8495821727019499,0.8571428571428571,0.847887323943662,0.8330550918196995,0.030545599448875863,147,0.9595254710397767,0.932404181184669,0.9200278164116829,0.8784722222222222,0.9479889042995839,0.927683719031587,0.028031641927653783
70,0.40769248008728026,0.08748551382613227,0.0010004043579101562,3.693564745147149e-07,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.8818681318681318,0.7928176795580111,0.841225626740947,0.8879551820728291,0.8394366197183099,0.8486366165831942,0.03444082892317925,136,0.958827634333566,0.9261324041811847,0.9457579972183588,0.9368055555555556,0.9771151178918169,0.9489277418360963,0.017715293620661814
71,0.3668830871582031,0.07124731398623871,0.0012003421783447266,0.00039987578302185753,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.8873626373626373,0.8397790055248618,0.7799442896935933,0.907563025210084,0.8507042253521127,0.8530884808013356,0.04396719206020949,130,0.9630146545708305,0.9804878048780488,0.9172461752433936,0.9666666666666667,0.9833564493758669,0.9621543501469614,0.02376337463970282
72,0.4102933883666992,0.055752521480581824,0.0014003753662109376,0.0004900571632066482,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.8681318681318682,0.8149171270718232,0.9192200557103064,0.927170868347339,0.8422535211267606,0.8742348358375069,0.04335199935765733,96,0.9741800418702024,0.9686411149825784,0.9867872044506258,0.975,0.9757281553398058,0.9760673033286424,0.005914058961195678
73,0.3508796691894531,0.038879688005529524,0.0010004520416259765,3.1629798797182086e-07,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.8461538461538461,0.8535911602209945,0.8746518105849582,0.927170868347339,0.8535211267605634,0.8708959376739009,0.029596037604902398,106,0.9658060013956734,0.9867595818815331,0.980528511821975,0.9625,0.9611650485436893,0.9713518287285741,0.010339167597062607
74,0.45150203704833985,0.051971367623916666,0.001000356674194336,3.1629798797182086e-07,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9478021978021978,0.8204419889502762,0.924791086350975,0.9187675070028011,0.8535211267605634,0.8931552587646077,0.048068555063725,46,0.9937194696441033,0.9902439024390244,0.9853963838664812,0.9847222222222223,0.9895977808599168,0.9887359518063497,0.003320085952708506
75,0.4581038475036621,0.08630049582844487,0.0014022350311279296,0.0004884553902386732,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9010989010989011,0.8674033149171271,0.924791086350975,0.9159663865546218,0.9042253521126761,0.902615470228158,0.019606235513396325,14,0.9734822051639916,0.9846689895470383,0.9944367176634215,0.9868055555555556,0.9930651872399445,0.9864917310339903,0.00746996351737
76,0.3724845886230469,0.08638767933805917,0.0012001991271972656,0.00039982802823816167,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9230769230769231,0.8397790055248618,0.9415041782729805,0.9355742296918768,0.8929577464788733,0.9065108514190318,0.037435141306683954,10,0.9853454291695743,0.9554006968641114,0.980528511821975,0.9902777777777778,0.9958391123439667,0.9814783055954809,0.013996870444854946
77,0.35167999267578126,0.06647004152304457,0.001000356674194336,1.784161275279017e-07,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9120879120879121,0.8535911602209945,0.9052924791086351,0.9411764705882353,0.8788732394366198,0.8981636060100167,0.029844670719102455,23,0.9769713886950454,0.98397212543554,0.9819193324061196,0.9944444444444445,0.9854368932038835,0.9845488368370067,0.005716227846541454
78,0.13383026123046876,0.03775735036991829,0.0007998943328857422,0.00039994729080425665,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.37362637362637363,0.30939226519337015,0.3231197771587744,0.4061624649859944,0.3126760563380282,0.34501947690595436,0.03829663865186546,250,0.371946964410328,0.33658536585365856,0.3525730180806676,0.37222222222222223,0.3800277392510402,0.36267106196358334,0.015880524593030826
79,0.21625123023986817,0.087489302621198,0.0010000228881835937,2.86102294921875e-07,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5082417582417582,0.5414364640883977,0.4763231197771588,0.5182072829131653,0.5549295774647888,0.5197551474680022,0.02726334486948736,234,0.4954640614096302,0.5937282229965157,0.5243393602225312,0.6006944444444444,0.6359223300970874,0.5700296838340417,0.051945022576835885
80,0.27506260871887206,0.09833384433515369,0.0006000041961669922,0.0004899014288601227,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.8159340659340659,0.6602209944751382,0.7632311977715878,0.7899159663865546,0.7408450704225352,0.7540345019476906,0.05344237611723182,211,0.8653175157013259,0.7811846689895471,0.8115438108484005,0.8333333333333334,0.8196948682385575,0.8222148394222328,0.02751420578754476
81,0.2554579257965088,0.07465909597702972,0.0008000850677490235,0.00040004257295020516,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.8021978021978022,0.7596685082872928,0.7910863509749304,0.7563025210084033,0.7746478873239436,0.776850306065665,0.017746500926073456,202,0.8590369853454292,0.8829268292682927,0.9095966620305981,0.8,0.8737864077669902,0.865069376882262,0.03646359255845586
82,0.2720618724822998,0.049959368714915346,0.0009999752044677734,5.309833872633002e-07,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.8434065934065934,0.7292817679558011,0.8161559888579387,0.8627450980392157,0.8309859154929577,0.8163606010016694,0.04631825528582876,163,0.9057920446615492,0.8954703832752613,0.8956884561891516,0.9145833333333333,0.9389736477115118,0.9101015730341615,0.01608766333124193
83,0.2700611114501953,0.055969636459660604,0.0008002281188964844,0.0004001140736550456,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.8653846153846154,0.8149171270718232,0.841225626740947,0.8235294117647058,0.8084507042253521,0.8308291597106289,0.020591008022281344,149,0.9127704117236567,0.9386759581881533,0.9339360222531293,0.8715277777777778,0.9188626907073509,0.9151545721300136,0.02378541578573829
84,0.2868653297424316,0.063999755153216,0.0008002758026123047,0.0004001379687844432,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.8763736263736264,0.8370165745856354,0.841225626740947,0.8935574229691877,0.828169014084507,0.8553144129104062,0.025160626034753476,121,0.9260293091416608,0.9623693379790941,0.9464534075104312,0.91875,0.9230235783633842,0.935325126598914,0.016539063686806247
85,0.34607844352722167,0.0936824284229808,0.0010001659393310547,2.132480599880018e-07,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.9148351648351648,0.8149171270718232,0.9164345403899722,0.907563025210084,0.8253521126760563,0.8759042849193099,0.04569911323360079,88,0.9804605722260991,0.9672473867595819,0.9659248956884562,0.9395833333333333,0.9320388349514563,0.9570510045917853,0.018228813338463854
86,0.29306654930114745,0.04008388697441618,0.0010001659393310547,2.132480599880018e-07,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.8791208791208791,0.8535911602209945,0.8440111420612814,0.9215686274509803,0.8676056338028169,0.8731218697829716,0.02693926292354639,99,0.9637124912770412,0.9721254355400697,0.9478442280945758,0.9451388888888889,0.9535367545076283,0.9564715596616408,0.010089085972275615
87,0.2684609413146973,0.05716036851602889,0.0010000705718994141,1.1680077279964343e-07,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.9368131868131868,0.8011049723756906,0.9052924791086351,0.9327731092436975,0.8647887323943662,0.8881469115191987,0.05067661195227642,56,0.9567341242149338,0.9560975609756097,0.9534075104311543,0.9763888888888889,0.9798890429958391,0.9645034255012851,0.011243855190925037
88,0.27886362075805665,0.06722655004974477,0.0009999275207519531,3.371747880871523e-07,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.8983516483516484,0.850828729281768,0.8969359331476323,0.9103641456582633,0.8788732394366198,0.8870339454646633,0.020757725808599033,61,0.9804605722260991,0.9533101045296167,0.9464534075104312,0.9631944444444445,0.9604715672676838,0.960778019195655,0.011439407038435757
89,0.26305952072143557,0.06582663129916029,0.001000356674194336,2.3360154559928684e-07,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.9010989010989011,0.856353591160221,0.9192200557103064,0.9411764705882353,0.8338028169014085,0.8903728436282693,0.039593435483833254,51,0.9497557571528262,0.9686411149825784,0.9798331015299027,0.9763888888888889,0.9452149791955617,0.9639667683499515,0.014010578570769794
90,0.24885430335998535,0.024459780444712302,0.0010001659393310547,2.132480599880018e-07,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.9010989010989011,0.8812154696132597,0.9164345403899722,0.9103641456582633,0.8591549295774648,0.8937117417918754,0.02089646014441014,40,0.9727843684577809,0.9749128919860627,0.9707927677329624,0.9513888888888888,0.9736477115117892,0.9687053257154968,0.008761461574445512
91,0.16583771705627443,0.02620125774135319,0.0010001659393310547,3.9895058943465975e-07,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.33516483516483514,0.32320441988950277,0.2841225626740947,0.4005602240896359,0.2676056338028169,0.32220367278797996,0.046179882985283825,257,0.3712491277041172,0.3749128919860627,0.3532684283727399,0.3451388888888889,0.3536754507628294,0.35964895754292764,0.011441046023343249
92,0.22105007171630858,0.01948775359377917,0.0010001659393310547,2.611744678045111e-07,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5384615384615384,0.49171270718232046,0.49025069637883006,0.49299719887955185,0.4732394366197183,0.4974958263772955,0.021849762133413587,237,0.531751570132589,0.5337979094076655,0.5340751043115438,0.5506944444444445,0.5596393897364771,0.5419916836065439,0.01115212683900143
93,0.2608591079711914,0.03329062675804971,0.001000356674194336,1.784161275279017e-07,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.7637362637362637,0.6933701657458563,0.7465181058495822,0.7338935574229691,0.7267605633802817,0.7328881469115192,0.023496447156088913,218,0.7620376831821354,0.8104529616724738,0.7726008344923505,0.7715277777777778,0.8169209431345353,0.7867080400518546,0.022426417167884728
94,0.23725390434265137,0.021240689917988432,0.0010001659393310547,1.5078914929239175e-07,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.7884615384615384,0.7458563535911602,0.7604456824512534,0.7815126050420168,0.6957746478873239,0.7545909849749582,0.03289354446897593,208,0.8248429867411026,0.8306620209059233,0.8407510431154381,0.8048611111111111,0.834257975034674,0.82707502738165,0.012246915916880048
95,0.29886775016784667,0.03391020265154684,0.0004001140594482422,0.000490037694480031,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.8351648351648352,0.7651933701657458,0.7938718662952646,0.8711484593837535,0.8028169014084507,0.8135781858653311,0.03639909979206323,169,0.8806699232379623,0.8954703832752613,0.8810848400556328,0.89375,0.8786407766990292,0.8859231846535771,0.007161673541213626
96,0.2816642761230469,0.04223586942153916,0.0010002613067626952,1.9073486328125e-07,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.8324175824175825,0.7265193370165746,0.8105849582172702,0.84593837535014,0.7746478873239436,0.7979966611018364,0.043187432340143404,183,0.9085833914863922,0.8703832752613241,0.8880389429763561,0.8645833333333334,0.9098474341192788,0.8882872754353368,0.018757742570208343
97,0.2720613956451416,0.05590188262350448,0.0008002758026123047,0.0004001379119606201,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.8571428571428571,0.7845303867403315,0.7827298050139275,0.9019607843137255,0.8225352112676056,0.8297161936560935,0.04529680741724439,153,0.9106769016050245,0.883623693379791,0.9095966620305981,0.9368055555555556,0.9472954230235784,0.9175996471189094,0.02243677175403636
98,0.23325304985046386,0.07016807782172184,0.0010001659393310547,1.5078914929239175e-07,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.8021978021978022,0.7182320441988951,0.7966573816155988,0.8907563025210085,0.8084507042253521,0.8030050083472454,0.054694630310114206,178,0.8729937194696441,0.8773519163763066,0.8616133518776078,0.8895833333333333,0.9535367545076283,0.8910158151129041,0.03251744999599241
99,0.303068733215332,0.06429828820805214,0.0010001659393310547,2.611744678045111e-07,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.8351648351648352,0.861878453038674,0.841225626740947,0.907563025210084,0.8619718309859155,0.8614357262103506,0.025381044790473463,113,0.9113747383112352,0.9554006968641114,0.9179415855354659,0.9479166666666666,0.9549237170596394,0.9375114808874236,0.018960949472316427
100,0.30526909828186033,0.05213627254920577,0.001000213623046875,2.78041453115716e-07,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.9120879120879121,0.8453038674033149,0.8885793871866295,0.8851540616246498,0.847887323943662,0.8759042849193099,0.025651426813970857,88,0.9462665736217725,0.9637630662020906,0.9568845618915159,0.9256944444444445,0.9722607489597781,0.9529738790239204,0.016080042593928527
101,0.32367377281188964,0.061480866691851446,0.0010000228881835937,1.1680077279964343e-07,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.8763736263736264,0.8674033149171271,0.9136490250696379,0.8907563025210085,0.8732394366197183,0.8842515303283249,0.016576088572062192,74,0.9434752267969295,0.9609756097560975,0.9666203059805285,0.9458333333333333,0.9743411927877947,0.9582491337309367,0.011907014627062097
102,0.29866766929626465,0.020948183991719955,0.0008001327514648438,0.0004000664041494148,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.9175824175824175,0.8370165745856354,0.9303621169916435,0.9187675070028011,0.8760563380281691,0.895937673900946,0.034822909088800494,34,0.9678995115143056,0.9609756097560975,0.9645340751043116,0.95,0.9722607489597781,0.9631339890668986,0.007551535755194173
103,0.30547151565551756,0.0518307526555944,0.0010001182556152344,9.536743164062499e-08,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.9010989010989011,0.8756906077348067,0.924791086350975,0.9159663865546218,0.8760563380281691,0.8987200890372844,0.020108063867542502,19,0.9651081646894627,0.9721254355400697,0.9756606397774688,0.9625,0.9833564493758669,0.9717501378765736,0.007480911690772435
104,0.23905634880065918,0.06874692407080905,0.0010000705718994141,4.422005889652111e-07,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.3489010989010989,0.287292817679558,0.3342618384401114,0.35014005602240894,0.29577464788732394,0.3233166388425153,0.026659616577052486,256,0.3859036985345429,0.34494773519163763,0.38247566063977745,0.34097222222222223,0.37933425797503467,0.366726714912643,0.019556860616416965
