,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
13,0.36041514078776044,0.044027233724954117,0.0009999275207519531,1.9466795466607238e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.6973684210526315,0.6105610561056105,0.6798679867986799,0.6626373626373626,0.03748078266411389,74,0.7235973597359736,0.6729818780889621,0.6787479406919276,0.6917757261722878,0.022624089543102088
14,0.3290746212005615,0.04011717275362502,0.0010004043579101562,3.371747880871523e-07,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.5822368421052632,0.6435643564356436,0.6501650165016502,0.6252747252747253,0.03060130226145981,128,0.5816831683168316,0.6738056013179572,0.6606260296540363,0.6387049330962751,0.04067789343310635
15,0.4160948594411214,0.06492999950121886,0.0010000864664713542,1.1239159602905075e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.7023026315789473,0.5676567656765676,0.66996699669967,0.6467032967032967,0.057388073181942924,92,0.7466996699669967,0.613673805601318,0.6886326194398682,0.6830020316693943,0.054453330394260493
16,0.3717506726582845,0.007041017309429219,0.0010001659393310547,1.9466795466607238e-07,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.555921052631579,0.5973597359735974,0.6039603960396039,0.5857142857142857,0.021272907381264812,170,0.5552805280528053,0.6326194398682042,0.6161449752883031,0.6013483144031042,0.03326191716474159
17,0.4727744261423747,0.06695476452516505,0.0010003248850504558,2.247831920581015e-07,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.5789473684210527,0.6039603960396039,0.7211221122112211,0.6346153846153846,0.06196672467675552,113,0.5924092409240924,0.6342668863261944,0.7347611202635914,0.6538124158379595,0.059735724547338664
18,0.12336063385009766,0.032435733384532574,0.0003333886464436849,0.00047148274534186793,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.6052631578947368,0.5874587458745875,0.5742574257425742,0.589010989010989,0.012708904364201315,163,0.5767326732673267,0.6103789126853377,0.5980230642504119,0.5950448834010255,0.013896511015893377
19,0.1893765926361084,0.051537375817732864,0.0003333886464436849,0.00047148274534186793,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.5805921052631579,0.4966996699669967,0.693069306930693,0.5901098901098901,0.08040659296826133,161,0.5462046204620462,0.49093904448105435,0.6787479406919276,0.5719638685450094,0.07880651208428725
20,0.19637727737426758,0.005314108634294743,0.0010004043579101562,1.9466795466607238e-07,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.6167763157894737,0.5874587458745875,0.6303630363036303,0.6115384615384616,0.017894749185118006,138,0.599009900990099,0.5642504118616145,0.6416803953871499,0.6016469027462878,0.03166560616702586
21,0.2703951994578044,0.018520781186599878,0.0006668567657470703,0.0004715389511856095,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.6069078947368421,0.6534653465346535,0.636963696369637,0.6324175824175824,0.019281600602419305,114,0.6155115511551155,0.6342668863261944,0.6499176276771005,0.6332320217194701,0.014065270088054006
22,0.3454145590464274,0.03593185104378722,0.0003333091735839844,0.00047137035374583886,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6036184210526315,0.6914191419141914,0.5841584158415841,0.6263736263736264,0.046638227318845996,124,0.5858085808580858,0.6927512355848435,0.5831960461285008,0.62058528752381,0.0510401761954192
23,0.3004048665364583,0.016119103829003223,0.0006668567657470703,0.0004715389511856095,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.631578947368421,0.6072607260726073,0.6452145214521452,0.628021978021978,0.015689640889527644,123,0.6542904290429042,0.6227347611202636,0.6482701812191104,0.6417651237940928,0.013679105077649776
24,0.34441161155700684,0.026718126020239912,0.0010000069936116536,1.1239159602905075e-07,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.625,0.5544554455445545,0.5363036303630363,0.5719780219780219,0.03827739047908087,173,0.6336633663366337,0.5667215815485996,0.5172981878088962,0.5725610452313765,0.04768499551238945
25,0.3817536036173503,0.03325755224321205,0.0006666978200276693,0.0004714266399769444,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.6414473684210527,0.5,0.5676567656765676,0.5697802197802198,0.05778091040358375,177,0.6262376237623762,0.5,0.600494233937397,0.5755772858999243,0.054464821294234786
26,0.4374326864878337,0.049389308126767166,0.0010004043579101562,6.743495761743046e-07,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6332236842105263,0.5957095709570958,0.5759075907590759,0.6016483516483516,0.02377871493187403,152,0.6155115511551155,0.6186161449752883,0.5535420098846787,0.5958899020050276,0.02997129294257631
27,0.1313628355662028,0.0075882436447875035,0.00033346811930338543,0.00047159513693789695,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.6134868421052632,0.6105610561056105,0.6039603960396039,0.6093406593406593,0.0039846274691030924,144,0.5973597359735974,0.6144975288303131,0.6334431630971994,0.6151001426337034,0.014737159061209903
28,0.21238144238789877,0.03728511590217768,0.0010001659393310547,1.9466795466607238e-07,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.6529605263157895,0.533003300330033,0.6254125412541254,0.6038461538461538,0.05130079906602755,151,0.6435643564356436,0.5222405271828665,0.6507413509060955,0.6055154115082019,0.05895708655146675
29,0.27739620208740234,0.07505650213246384,0.0010004043579101562,1.9466795466607238e-07,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.6332236842105263,0.6963696369636964,0.599009900990099,0.6428571428571429,0.040306805088201864,99,0.5973597359735974,0.7092257001647446,0.6120263591433278,0.6395372650938899,0.04963960747742516
30,0.4084264437357585,0.08602874858952882,0.0010004838307698567,1.1239159602905075e-07,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.7384868421052632,0.6782178217821783,0.6914191419141914,0.7027472527472527,0.02588012364782215,44,0.7475247524752475,0.7347611202635914,0.6952224052718287,0.7258360926702226,0.022265458583548066
31,0.4854431947072347,0.11793692209554163,0.001001278559366862,9.199648620915592e-07,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.5526315789473685,0.7293729372937293,0.7046204620462047,0.6620879120879121,0.078180026249435,75,0.5759075907590759,0.770181219110379,0.7232289950576606,0.6897726016423719,0.08276496184362069
32,0.3874212106068929,0.03527182333879606,0.0010003248850504558,2.9736021254650284e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.649671052631579,0.7046204620462047,0.6996699669966997,0.6846153846153846,0.024832403713591092,60,0.7194719471947195,0.7364085667215815,0.6746293245469522,0.7101699461544179,0.026064843607602996
33,0.4727737108866374,0.15133404879327744,0.0006670157114664713,0.0004716513427792448,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6447368421052632,0.7524752475247525,0.6056105610561056,0.6675824175824175,0.06207047360165616,70,0.6864686468646864,0.7874794069192751,0.6021416803953872,0.6920299113931163,0.07576592886703647
34,0.5791314442952474,0.12580919231232854,0.0010002454121907551,4.052336624139774e-07,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.7828947368421053,0.7244224422442245,0.6831683168316832,0.7302197802197802,0.0409297316522345,25,0.8028052805280528,0.7693574958813838,0.6779242174629324,0.7500289979574563,0.052782655623889015
35,0.531787633895874,0.06788934824692376,0.0016667842864990234,0.00047137039394311753,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.600328947368421,0.641914191419142,0.6105610561056105,0.6175824175824176,0.017691489975679847,132,0.5973597359735974,0.6639209225700164,0.6342668863261944,0.6318491816232694,0.02722721508960889
36,0.31940579414367676,0.10877617222805298,0.0020003318786621094,0.0008165347532506985,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.6414473684210527,0.6287128712871287,0.641914191419142,0.6373626373626373,0.006114240538204856,106,0.6410891089108911,0.6359143327841845,0.6589785831960461,0.6453273416303739,0.00988135868537773
37,0.40009117126464844,0.025967434313190027,0.0009998480478922527,1.1239159602905075e-07,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.6694078947368421,0.6798679867986799,0.6996699669966997,0.682967032967033,0.012550288896668817,62,0.6608910891089109,0.7100494233937397,0.7084019769357496,0.6931141631461334,0.022795078346933086
38,0.45777034759521484,0.10255547013218784,0.001333793004353841,0.00047148310703101315,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.6973684210526315,0.6864686468646864,0.7128712871287128,0.6989010989010989,0.01082746455540892,50,0.7128712871287128,0.7355848434925865,0.7240527182866557,0.7241696163026518,0.009273138969925406
39,0.4667726357777913,0.09631421461300833,0.0020002524058024087,1.1239159602905075e-07,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.712171052631579,0.7293729372937293,0.6914191419141914,0.710989010989011,0.01550867030753186,40,0.7334983498349835,0.7487644151565074,0.6935749588138386,0.7252792412684431,0.02326849561203975
40,0.8381905555725098,0.11001931126345221,0.002000013987223307,1.1239159602905075e-07,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.7730263157894737,0.8052805280528053,0.7986798679867987,0.7923076923076923,0.013919507789782444,1,0.7937293729372937,0.8336079077429983,0.8154859967051071,0.8142744257951331,0.016302869126115387
41,0.7418349583943685,0.0862994117561318,0.002000570297241211,3.371747880871523e-07,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.7796052631578947,0.759075907590759,0.764026402640264,0.7675824175824176,0.008751743574984733,9,0.7904290429042904,0.8031301482701813,0.7874794069192751,0.7936795326979156,0.006790222830515807
42,0.7008259296417236,0.15305417167205987,0.0016667842864990234,0.0004715389511856095,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7105263157894737,0.7475247524752475,0.7970297029702971,0.7516483516483516,0.03544445253366293,18,0.7376237623762376,0.7940691927512356,0.8064250411861614,0.7793726654378782,0.029948788821079358
43,0.7201635042826334,0.062287854207394196,0.00200041135152181,1.1239159602905075e-07,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7319078947368421,0.764026402640264,0.7458745874587459,0.7472527472527473,0.01315200331445498,19,0.7615511551155115,0.814662273476112,0.728995057660626,0.7684028287507498,0.035307478340026184
44,0.8231868743896484,0.1903532633353164,0.0020004908243815103,2.9736021254650284e-07,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7927631578947368,0.7805280528052805,0.6947194719471947,0.756043956043956,0.04361435175279636,17,0.8193069306930693,0.8196046128500823,0.7248764415156508,0.7879293283529342,0.044585289483962426
45,0.19537774721781412,0.0621661208385541,0.0006667772928873698,0.00047148274534186793,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6069078947368421,0.5907590759075908,0.6270627062706271,0.6082417582417582,0.014842846022082188,148,0.6047854785478548,0.6087314662273476,0.6499176276771005,0.6211448574841009,0.020409098185630314
46,0.2643931706746419,0.02801031200524353,0.0010003248850504558,1.1239159602905075e-07,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6398026315789473,0.6683168316831684,0.6732673267326733,0.6604395604395604,0.014755482767036773,82,0.6427392739273927,0.700164744645799,0.6886326194398682,0.6771788793376867,0.024803390810584434
47,0.27672966321309406,0.027360135670902896,0.0010002454121907551,2.247831920581015e-07,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.694078947368421,0.6303630363036303,0.6881188118811881,0.6708791208791208,0.028728872968463205,68,0.6955445544554455,0.6639209225700164,0.7158154859967051,0.691760321007389,0.02135418374938417
48,0.3314085801442464,0.022959372003116853,0.0010002454121907551,2.9736021254650284e-07,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6957236842105263,0.6782178217821783,0.6963696369636964,0.6901098901098901,0.008406172319736463,57,0.7112211221122112,0.6845140032948929,0.7034596375617792,0.6997315876562945,0.011217287727846062
49,0.5054478645324707,0.06776144589340238,0.0010005633036295574,4.052336624139774e-07,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7335526315789473,0.7277227722772277,0.7227722772277227,0.728021978021978,0.00440733685814062,26,0.7665016501650165,0.770181219110379,0.7306425041186162,0.7557751244646705,0.01783482101583113
50,0.40675918261210126,0.019366717690108122,0.0016671816507975261,0.00047097699321745057,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.7236842105263158,0.735973597359736,0.7211221122112211,0.7269230769230769,0.00647944005746413,28,0.7483498349834984,0.7602965403624382,0.7578253706754531,0.7554905820071299,0.005149069232854628
51,0.5724628766377767,0.1483354508375605,0.0010004838307698567,2.247831920581015e-07,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.7532894736842105,0.6468646864686468,0.7013201320132013,0.7005494505494505,0.043463023934454684,48,0.7904290429042904,0.6754530477759473,0.7215815485996705,0.7291545464266361,0.04724321881500465
52,0.4277641773223877,0.04820707495338535,0.0016668637593587239,0.00047159517711601586,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.6661184210526315,0.7475247524752475,0.6864686468646864,0.7,0.03459046503085524,49,0.6353135313531353,0.7883031301482701,0.6696869851729819,0.6977678822247958,0.06553806486462661
