,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
113,0.6703526496887207,0.09811520235433469,0.002000284194946289,0.000632485143327011,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.5989010989010989,0.5769230769230769,0.5796703296703297,0.5,0.521978021978022,0.5554945054945055,0.03776448412624083,141,0.6291208791208791,0.595467032967033,0.5748626373626373,0.5,0.5837912087912088,0.5766483516483516,0.04251279313339003
114,0.6733529090881347,0.06584618723835675,0.0020003318786621094,3.015782985847835e-07,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.5384615384615384,0.5961538461538461,0.5,0.5,0.5357142857142857,0.5340659340659341,0.03520773482110064,219,0.5666208791208791,0.5885989010989011,0.5,0.5,0.5570054945054945,0.5424450549450549,0.036138123272090227
115,0.7139618873596192,0.05968006080076662,0.002000236511230469,2.4314019744838644e-07,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.5769230769230769,0.5,0.5,0.5302197802197802,0.4478021978021978,0.510989010989011,0.042311260017974604,250,0.6002747252747253,0.5,0.5,0.5082417582417582,0.49244505494505497,0.5201923076923076,0.04035189674083812
116,0.8055827617645264,0.033555338204455734,0.002800607681274414,0.0016001940084384332,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.5686813186813187,0.5412087912087912,0.5934065934065934,0.5659340659340659,0.5879120879120879,0.5714285714285714,0.018470039905463326,67,0.6222527472527473,0.6002747252747253,0.6078296703296703,0.6270604395604396,0.617445054945055,0.6149725274725274,0.009718831291927887
117,0.31667375564575195,0.032857296095930674,0.002198648452758789,0.00040106298010483804,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.5796703296703297,0.6043956043956044,0.5,0.5796703296703297,0.5686813186813187,0.5664835164835165,0.0352420169468672,86,0.5872252747252747,0.6133241758241759,0.5,0.6002747252747253,0.5714285714285714,0.5744505494505494,0.03973224673972762
118,0.37608537673950193,0.0506199246965242,0.002000570297241211,4.264961199760036e-07,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.5796703296703297,0.5906593406593407,0.5879120879120879,0.5741758241758241,0.5961538461538461,0.5857142857142857,0.007847723547849291,28,0.5934065934065934,0.6064560439560439,0.5927197802197802,0.5947802197802198,0.592032967032967,0.5958791208791209,0.005365940929841906
119,0.4503044128417969,0.05535252969327403,0.0019980430603027343,4.58260108060225e-06,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.5961538461538461,0.6098901098901099,0.5494505494505495,0.5,0.5989010989010989,0.5708791208791208,0.04105833338960309,73,0.6112637362637363,0.6071428571428571,0.5659340659340659,0.5,0.5892857142857143,0.5747252747252748,0.0406426309590558
120,0.5371220111846924,0.14584374012140525,0.0020005226135253905,3.504023183989303e-07,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.5027472527472527,0.6153846153846154,0.6098901098901099,0.5824175824175825,0.5796703296703297,0.578021978021978,0.040248893564422954,50,0.5096153846153846,0.6002747252747253,0.6387362637362637,0.6146978021978022,0.5521978021978022,0.5831043956043956,0.0463545479217501
121,0.5855327129364014,0.10866484221225267,0.0021999359130859377,0.00040028138913044385,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.6043956043956044,0.6126373626373627,0.5,0.5686813186813187,0.6208791208791209,0.5813186813186814,0.044386627315649914,41,0.6023351648351648,0.6057692307692307,0.5,0.5906593406593407,0.6112637362637363,0.5820054945054945,0.04155441143862909
122,0.7715755939483643,0.28365724896834654,0.0024003982543945312,0.0004894929107121567,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.6098901098901099,0.6071428571428571,0.6703296703296703,0.5576923076923077,0.5769230769230769,0.6043956043956044,0.03826480295929702,1,0.6119505494505495,0.5968406593406593,0.771978021978022,0.6064560439560439,0.5576923076923077,0.6289835164835165,0.07397382956459424
123,0.6539485454559326,0.022189860994805355,0.002400493621826172,0.0004899987686270633,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.5769230769230769,0.5796703296703297,0.5521978021978022,0.5604395604395604,0.5357142857142857,0.560989010989011,0.016243676372631303,111,0.584478021978022,0.6153846153846154,0.5796703296703297,0.6057692307692307,0.5521978021978022,0.5875,0.02203632376940161
124,0.7719751358032226,0.03692102560486909,0.0026003837585449217,0.0004902323237633037,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.5851648351648352,0.6016483516483516,0.6043956043956044,0.554945054945055,0.6016483516483516,0.5895604395604396,0.018600341626165643,18,0.6043956043956044,0.6188186813186813,0.6105769230769231,0.6222527472527473,0.6064560439560439,0.6125,0.006941911411260064
125,0.7473719596862793,0.10150493217557688,0.002398109436035156,0.0004921600896964079,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.5631868131868132,0.6126373626373627,0.5631868131868132,0.5714285714285714,0.5769230769230769,0.5774725274725274,0.018338812382723797,53,0.5810439560439561,0.6126373626373627,0.5865384615384616,0.6552197802197802,0.5837912087912088,0.6038461538461539,0.028065039096971712
126,0.8147849082946778,0.14233668053627288,0.0028009414672851562,0.00039994720552788215,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",0.6016483516483516,0.6016483516483516,0.5659340659340659,0.5494505494505495,0.5851648351648352,0.5807692307692308,0.020455506009875016,44,0.6215659340659341,0.6263736263736264,0.5659340659340659,0.6490384615384616,0.6119505494505495,0.6149725274725275,0.027378272376713895
127,0.8755985736846924,0.08709583618733555,0.002400636672973633,0.0004900766126016386,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.6071428571428571,0.5961538461538461,0.5961538461538461,0.5576923076923077,0.5,0.5714285714285714,0.03946875823311641,67,0.6346153846153846,0.6263736263736264,0.6071428571428571,0.635989010989011,0.5,0.6008241758241758,0.05145216421366798
128,0.902805233001709,0.14327291924631502,0.0026007652282714843,0.0004901546112107904,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",0.5659340659340659,0.5714285714285714,0.5521978021978022,0.5714285714285714,0.5961538461538461,0.5714285714285714,0.014222174841257994,67,0.5927197802197802,0.6057692307692307,0.5810439560439561,0.6689560439560439,0.6222527472527473,0.6141483516483517,0.030642645814994006
129,0.9688198566436768,0.03768382166819149,0.0030007362365722656,3.015782985847835e-07,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",0.5769230769230769,0.6043956043956044,0.6098901098901099,0.5631868131868132,0.5631868131868132,0.5835164835164836,0.020007847753882566,37,0.6339285714285714,0.6146978021978022,0.6215659340659341,0.6263736263736264,0.6098901098901099,0.6212912087912088,0.00847428396438853
130,0.28366427421569823,0.033007766080494376,0.0018002986907958984,0.00040018562408369803,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.5879120879120879,0.5521978021978022,0.5741758241758241,0.5082417582417582,0.5384615384615384,0.5521978021978022,0.027854487594805674,158,0.6064560439560439,0.5631868131868132,0.5817307692307693,0.5728021978021978,0.5542582417582418,0.5756868131868131,0.01792779766830268
