,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,0.2564584732055664,0.14475403367008152,0.0008001327514648438,0.0004000664609833946,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.10164835164835165,0.7099447513812155,0.10027855153203342,0.10084033613445378,0.10140845070422536,0.22370617696160267,0.24421850324695268,222,0.10118632240055828,0.837630662020906,0.10152990264255911,0.10138888888888889,0.10124826629680998,0.24859680844994445,0.2945169507141753
30,0.186442232131958,0.05940552081100938,0.0006002426147460937,0.000490096065864152,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.10164835164835165,0.09944751381215469,0.10027855153203342,0.10084033613445378,0.10140845070422536,0.10072342793544797,0.0007976151347958124,252,0.10048848569434753,0.10174216027874565,0.10083449235048679,0.10069444444444445,0.10055478502080444,0.10086287355776576,0.0004555005632739045
31,0.211647891998291,0.07739860438600919,0.0004000663757324219,0.000489979265096882,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",0.0989010989010989,0.1464088397790055,0.10306406685236769,0.10084033613445378,0.09859154929577464,0.10962715637173066,0.018542991950800718,242,0.10048848569434753,0.16794425087108014,0.09944367176634214,0.09930555555555555,0.10055478502080444,0.11354734978162595,0.02720333051222422
32,0.4573038101196289,0.1807475508672107,0.0006000041961669922,0.0004899015680964853,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",0.804945054945055,0.569060773480663,0.7855153203342619,0.8011204481792717,0.11830985915492957,0.6171396772398442,0.26297419312942233,160,0.8464759246336357,0.659233449477352,0.8463143254520167,0.7597222222222222,0.11858529819694869,0.6460662439964351,0.27261347695515864
33,0.577931547164917,0.08914818433463058,0.0007999897003173828,0.00039999497450525176,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",0.7664835164835165,0.7983425414364641,0.8662952646239555,0.7899159663865546,0.752112676056338,0.7946577629382304,0.03938045825182982,111,0.8311235170969993,0.8780487804878049,0.8970792767732962,0.8076388888888889,0.8536754507628294,0.8535131828019636,0.031955514081343735
34,0.15043439865112304,0.024861841208533426,0.0010001659393310547,3.371747880871523e-07,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",0.10164835164835165,0.10220994475138122,0.10027855153203342,0.10084033613445378,0.10140845070422536,0.10127991096271564,0.0006661181333437533,244,0.10118632240055828,0.10104529616724739,0.10152990264255911,0.10138888888888889,0.10124826629680998,0.10127973527921272,0.0001668389523822827
35,0.5487249374389649,0.10435570798813805,0.0007999420166015625,0.00039997103672454983,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",0.8681318681318682,0.7983425414364641,0.8356545961002786,0.8683473389355743,0.828169014084507,0.8397328881469115,0.0264741306735922,86,0.8632240055826936,0.9101045296167247,0.9047287899860917,0.8888888888888888,0.934119278779473,0.9002130985707744,0.02351293966495938
36,0.3542804718017578,0.2031568811191113,0.000800180435180664,0.0004000902282460696,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.09615384615384616,0.7596685082872928,0.09749303621169916,0.8907563025210085,0.7154929577464789,0.5102949360044519,0.34407436318104817,180,0.09699930216329379,0.8473867595818816,0.09666203059805285,0.9402777777777778,0.8058252427184466,0.5574302225678905,0.3785897751177932
37,0.4012910842895508,0.13963310114740018,0.0010004043579101562,5.001110306597479e-07,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.8901098901098901,0.09944751381215469,0.10027855153203342,0.09803921568627451,0.09859154929577464,0.2593210907067334,0.31791630938586274,206,0.9309141660851361,0.09895470383275261,0.09874826147426982,0.09930555555555555,0.09916782246879334,0.26541810188330145,0.33274808594897415
38,0.27486209869384765,0.10568474607225728,0.0010003089904785157,2.86102294921875e-07,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.10164835164835165,0.10220994475138122,0.116991643454039,0.10084033613445378,0.10140845070422536,0.10461880912632164,0.0061977342649368085,243,0.10118632240055828,0.10104529616724739,0.10152990264255911,0.10138888888888889,0.10124826629680998,0.10127973527921272,0.0001668389523822827
39,0.19204354286193848,0.15344276368443305,0.0006001472473144531,0.0004900182296200158,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.0989010989010989,0.09944751381215469,0.42896935933147634,0.10084033613445378,0.4,0.224819143016138,0.15433839216859496,221,0.10048848569434753,0.10034843205574913,0.40055632823365783,0.1,0.42441054091539526,0.22516075737982993,0.15313431332136204
40,0.07381677627563477,0.004262374900144841,0.001000213623046875,9.536743164062499e-08,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.10164835164835165,0.10220994475138122,0.10306406685236769,0.1792717086834734,0.10140845070422536,0.11741791875347801,0.03080301790928237,238,0.10188415910676901,0.10174216027874565,0.10152990264255911,0.16666666666666666,0.10194174757281553,0.11475292725351119,0.025957258312141445
41,0.4859121322631836,0.345515119353697,0.001000356674194336,3.814697265625e-07,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5714285714285714,0.17403314917127072,0.6963788300835655,0.7815126050420168,0.15211267605633802,0.4752365052865888,0.2630247248543762,189,0.5792044661549197,0.1421602787456446,0.8018080667593881,0.7597222222222222,0.1553398058252427,0.4876469679414834,0.28666845584638606
42,0.631743049621582,0.3940511014502837,0.0010004043579101562,2.132480599880018e-07,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.8324175824175825,0.09944751381215469,0.7715877437325905,0.10084033613445378,0.7126760563380282,0.5036171396772399,0.3316844800182908,182,0.8513607815771109,0.10034843205574913,0.8567454798331016,0.1,0.8460471567267683,0.5509003700385461,0.3680319302181544
43,0.652950382232666,0.30161162650164564,0.0006000518798828125,0.0004899403160383116,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.7142857142857143,0.7707182320441989,0.8495821727019499,0.09803921568627451,0.7436619718309859,0.6360601001669449,0.2716513872788322,157,0.8011165387299372,0.8278745644599304,0.8595271210013908,0.09791666666666667,0.8439667128987517,0.6860803207513354,0.2947159067048309
44,0.29306669235229493,0.17652222888498112,0.0006001949310302735,0.0004900571168092678,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.0989010989010989,0.09944751381215469,0.7325905292479109,0.10084033613445378,0.10140845070422536,0.226488592097941,0.25287655997867603,219,0.10048848569434753,0.10034843205574913,0.7642559109874826,0.1,0.09986130374479889,0.23299082649647565,0.2656326391393024
45,0.4390999794006348,0.3395544868751114,0.0008003711700439453,0.00040018579453481875,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.34615384615384615,0.48066298342541436,0.766016713091922,0.1092436974789916,0.13802816901408452,0.36894824707846413,0.24093646886000947,198,0.4361479413817167,0.5547038327526133,0.866481223922114,0.11736111111111111,0.18446601941747573,0.43183202571700613,0.26985845578681095
46,0.15363483428955077,0.007284604614831318,0.0008000850677490235,0.00040004262978757065,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.10164835164835165,0.09944751381215469,0.10027855153203342,0.10084033613445378,0.10140845070422536,0.10072342793544797,0.0007976151347958124,252,0.10048848569434753,0.10104529616724739,0.10083449235048679,0.10069444444444445,0.10055478502080444,0.10072350073546613,0.00020020627787055212
47,0.717162799835205,0.25828583471333594,0.0006000518798828125,0.0004899403160383116,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.771978021978022,0.3756906077348066,0.83008356545961,0.8935574229691877,0.8394366197183099,0.7412353923205343,0.18761905864528636,129,0.892533147243545,0.4445993031358885,0.8824756606397774,0.9256944444444445,0.9292649098474342,0.8149134930622178,0.18604876896864334
48,0.534921407699585,0.15380928409781364,0.0010000705718994141,1.9073486328124998e-07,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.6181318681318682,0.7265193370165746,0.7938718662952646,0.8207282913165266,0.5802816901408451,0.7078464106844741,0.09447308989992534,136,0.6357292393579902,0.8473867595818816,0.8518776077885952,0.8569444444444444,0.6511789181692095,0.7686233938684242,0.10236171263137003
49,0.18964319229125975,0.019890407949713328,0.0008000850677490235,0.00040004257295020516,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.09615384615384616,0.09668508287292818,0.09749303621169916,0.09803921568627451,0.09577464788732394,0.09682804674457429,0.0008337707185835549,260,0.09699930216329379,0.09686411149825784,0.09666203059805285,0.09652777777777778,0.0970873786407767,0.09682812013563179,0.00020765591909821212
50,1.0536389827728272,0.09462095071878028,0.0008002281188964844,0.0004001141020686509,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.8461538461538461,0.8342541436464088,0.8885793871866295,0.9019607843137255,0.8056338028169014,0.8553144129104062,0.03531674010444425,55,0.9232379623168179,0.9519163763066202,0.9478442280945758,0.9208333333333333,0.9320388349514563,0.9351741470005607,0.012639579266363327
51,0.6647511959075928,0.2509494747488228,0.0009999752044677734,4.1019083342755444e-07,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.10714285714285714,0.7596685082872928,0.10306406685236769,0.8627450980392157,0.8028169014084507,0.525319977740679,0.3463194103661063,174,0.1346824842986741,0.8996515679442508,0.1070931849791377,0.8840277777777777,0.8966712898751734,0.5844252609750027,0.3786136160232514
52,0.5643280506134033,0.275393132479734,0.0016005992889404296,0.0004898625571612441,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.40384615384615385,0.2541436464088398,0.5403899721448467,0.5294117647058824,0.5154929577464789,0.447968836950473,0.10902863401186622,193,0.4200976971388695,0.2627177700348432,0.5702364394993046,0.5173611111111112,0.521497919556172,0.45838218746806003,0.10929203925064841
53,0.8789996147155762,0.3913467339371789,0.0010001182556152344,1.784161275279017e-07,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.695054945054945,0.7375690607734806,0.6155988857938719,0.24369747899159663,0.6253521126760564,0.5843071786310517,0.17547852725586754,164,0.7445917655268667,0.7777003484320557,0.6112656467315716,0.28888888888888886,0.7427184466019418,0.633033019236265,0.1812809333301631
54,1.1280566692352294,0.2839724557212253,0.0013998031616210937,0.0004905255946042003,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.7527472527472527,0.5994475138121547,0.7632311977715878,0.8543417366946778,0.752112676056338,0.7440178074568725,0.08203963497942429,128,0.837404047452896,0.7073170731707317,0.8400556328233658,0.8555555555555555,0.8356449375866851,0.8151954493178468,0.05439873958313214
55,0.913807487487793,0.3577087276186223,0.0010000228881835937,2.4314019744838644e-07,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.7252747252747253,0.569060773480663,0.8440111420612814,0.8487394957983193,0.7830985915492957,0.7534780189204229,0.10308178650842668,125,0.771109560362875,0.6132404181184669,0.8908205841446454,0.8715277777777778,0.9063800277392511,0.8106156736286032,0.10939071998487984
56,1.2710908889770507,0.25270335580806474,0.0011982440948486329,0.00039603731345309455,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.7857142857142857,0.7900552486187845,0.8384401114206128,0.8515406162464986,0.8619718309859155,0.8252643294379521,0.031695611827652646,104,0.8604326587578507,0.8982578397212544,0.8769123783031989,0.9194444444444444,0.9292649098474342,0.8968624462148366,0.025639610138930326
57,0.8805999755859375,0.16190867555280544,0.0012001991271972656,0.00040018559567517087,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.7417582417582418,0.7348066298342542,0.841225626740947,0.8207282913165266,0.7605633802816901,0.7796327212020033,0.04313460518919125,117,0.8311235170969993,0.8989547038327527,0.8949930458970793,0.7805555555555556,0.8515950069348127,0.8514443658634399,0.043799321366475005
58,0.8349900245666504,0.2777766916994303,0.0013997554779052734,0.000489493073290146,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.8791208791208791,0.8038674033149171,0.8857938718662952,0.6414565826330533,0.7492957746478873,0.7924318308291597,0.09047532096439555,113,0.8911374738311235,0.932404181184669,0.9269819193324061,0.6180555555555556,0.8883495145631068,0.8513857288933722,0.11804089637668927
59,0.9946260452270508,0.08552651354289621,0.001399993896484375,0.0004899793579063824,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.7939560439560439,0.8038674033149171,0.8105849582172702,0.8375350140056023,0.7549295774647887,0.800222593210907,0.026719558218356487,109,0.8785764131193301,0.9128919860627178,0.9012517385257302,0.8805555555555555,0.8938973647711512,0.893434611606897,0.012857271728790148
60,1.1046505928039552,0.10897529057570005,0.0016003131866455078,0.0004904076350327055,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.8901098901098901,0.7928176795580111,0.8802228412256268,0.8823529411764706,0.8084507042253521,0.8508625486922649,0.0414161386852576,66,0.9455687369155618,0.9114982578397213,0.935326842837274,0.9354166666666667,0.9299583911234397,0.9315537790765328,0.011228055474635497
61,0.8563963890075683,0.26143042599359745,0.0016004085540771485,0.000490096065864152,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",0.5027472527472527,0.7679558011049724,0.8217270194986073,0.8991596638655462,0.8,0.7573734001112966,0.1354088293415646,122,0.6266573621772505,0.8689895470383275,0.8755215577190543,0.9208333333333333,0.9438280166435506,0.8471659633823032,0.11373195300826677
62,1.0536391258239746,0.23921339596048946,0.001000213623046875,7.747686771999321e-07,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.8653846153846154,0.8342541436464088,0.7743732590529248,0.9439775910364145,0.8394366197183099,0.8514190317195326,0.054909819164637406,62,0.9504535938590369,0.9742160278745644,0.8504867872044506,0.975,0.934119278779473,0.936855137543505,0.04583178271851569
