,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.3104707717895508,0.04765468147186246,0.0010004997253417968,4.156969970265077e-07,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 55}",0.9560439560439561,0.9060773480662984,0.924791086350975,0.9439775910364145,0.8929577464788733,0.9248747913188647,0.023274727800653105,36,0.9937194696441033,0.9867595818815331,0.978442280945758,0.9888888888888889,0.9868238557558946,0.9869268154232357,0.004939954993701208
12,0.31127195358276366,0.028387121447727662,0.0011984348297119141,0.0004010853504443159,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 60}",0.9120879120879121,0.9033149171270718,0.9415041782729805,0.9551820728291317,0.9070422535211268,0.9237618252643295,0.020641351375823975,43,0.9895324494068388,0.9874564459930314,0.9860917941585535,0.9902777777777778,0.9916782246879334,0.989007338404827,0.0019964496901753942
13,0.1906435012817383,0.09525731475630204,0.0008022308349609375,0.00040113361306489163,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.5274725274725275,0.494475138121547,0.4428969359331476,0.4257703081232493,0.5154929577464789,0.4813578185865331,0.040062366772427235,257,0.5059316120027914,0.5184668989547039,0.4749652294853964,0.42430555555555555,0.5859916782246879,0.5019321948446269,0.05311967784491375
14,0.3470787525177002,0.11817034227890952,0.0008002281188964844,0.0004001140736550456,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8186813186813187,0.7569060773480663,0.7632311977715878,0.8235294117647058,0.7126760563380282,0.775180856983862,0.04141623270488589,236,0.8555478018143754,0.8125435540069686,0.8233657858136301,0.8736111111111111,0.826629680998613,0.8383395867489396,0.02265822150534413
15,0.32927470207214354,0.013705523596879281,0.0010001659393310547,2.611744678045111e-07,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.8461538461538461,0.8038674033149171,0.8662952646239555,0.8879551820728291,0.8112676056338028,0.8430717863105175,0.03192692300395744,213,0.9057920446615492,0.9282229965156794,0.9290681502086231,0.9222222222222223,0.9077669902912622,0.9186144807798673,0.009966960373099373
16,0.2760650634765625,0.03278219904980723,0.000998544692993164,3.366348761505659e-06,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",0.9038461538461539,0.8397790055248618,0.9052924791086351,0.9607843137254902,0.8591549295774648,0.8937117417918754,0.0419904977489666,164,0.939288206559665,0.9505226480836237,0.9575799721835884,0.9555555555555556,0.9334257975034674,0.9472744359771801,0.00939038388721324
17,0.27846331596374513,0.07326279812843015,0.0010000228881835937,1.9073486328124998e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",0.9615384615384616,0.8922651933701657,0.924791086350975,0.9327731092436975,0.8788732394366198,0.9181969949916527,0.029535581775497404,66,0.9776692254012561,0.9679442508710802,0.9513212795549374,0.9534722222222223,0.9687933425797504,0.9638400641258492,0.00996832112980242
18,0.25525789260864257,0.019087037391787087,0.000800180435180664,0.00040009025666136835,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",0.8846153846153846,0.8784530386740331,0.9275766016713092,0.9523809523809523,0.8760563380281691,0.9037284362826934,0.03062412288939798,122,0.958827634333566,0.9554006968641114,0.9735744089012517,0.9659722222222222,0.9667128987517337,0.964097572214577,0.006380792509779234
19,0.23245272636413575,0.038325951045382056,0.0010004997253417968,1.1680077279964343e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",0.9148351648351648,0.8839779005524862,0.8969359331476323,0.9439775910364145,0.8760563380281691,0.9031719532554258,0.02419888048799452,126,0.9748778785764132,0.9658536585365853,0.9520166898470097,0.9590277777777778,0.9660194174757282,0.9635590844427029,0.007657584771209622
20,0.3128709316253662,0.04116483148950487,0.0006000995635986328,0.000489979265096882,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",0.9203296703296703,0.8784530386740331,0.9275766016713092,0.9719887955182073,0.8704225352112676,0.9137451307735114,0.03664175490801418,89,0.9713886950453594,0.9770034843205575,0.9777468706536857,0.9833333333333333,0.9750346740638003,0.9769014114833473,0.003897937656667472
21,0.30987024307250977,0.06544722098127309,0.0010001182556152344,2.3360154559928684e-07,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",0.9395604395604396,0.8729281767955801,0.9192200557103064,0.9663865546218487,0.8647887323943662,0.9126321647189761,0.03872153221783379,93,0.9860432658757851,0.9853658536585366,0.9749652294853964,0.9895833333333334,0.9639389736477115,0.9799793312001526,0.009385702651748856
22,0.26866135597229,0.06170535169851101,0.0010001659393310547,2.611744678045111e-07,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 45}",0.9010989010989011,0.8867403314917127,0.9275766016713092,0.9495798319327731,0.8816901408450705,0.90929326655537,0.02560860625965235,102,0.9434752267969295,0.9832752613240419,0.978442280945758,0.9673611111111111,0.9778085991678225,0.9700724958691327,0.014275713232896274
23,0.25665807723999023,0.04565494159294298,0.0010001659393310547,2.611744678045111e-07,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.9175824175824175,0.8867403314917127,0.9415041782729805,0.957983193277311,0.8788732394366198,0.9165275459098498,0.03041560414678123,73,0.9769713886950454,0.972822299651568,0.9930458970792768,0.9701388888888889,0.9757281553398058,0.9777413259309171,0.00801086044974236
24,0.269061279296875,0.0780712106979923,0.001001739501953125,3.509210489840336e-06,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 55}",0.945054945054945,0.8784530386740331,0.9415041782729805,0.969187675070028,0.8873239436619719,0.9243183082915971,0.03521653669552887,40,0.9937194696441033,0.9777003484320558,0.9812239221140473,0.9805555555555555,0.9750346740638003,0.9816467939619123,0.006425164306906462
25,0.2740622043609619,0.04218498617439586,0.0008001327514648438,0.0004000664041494148,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.9285714285714286,0.8922651933701657,0.9220055710306406,0.9551820728291317,0.8845070422535212,0.9165275459098498,0.025560759562632773,73,0.9783670621074668,0.98397212543554,0.9895688456189151,0.9722222222222222,0.9854368932038835,0.9819134297176056,0.006029173103585837
26,0.2648600101470947,0.05989847841360125,0.0008000373840332031,0.000400018706226792,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5851648351648352,0.4585635359116022,0.49303621169916434,0.5154061624649859,0.5014084507042254,0.5108514190317195,0.041887185649497595,254,0.5359385903698535,0.4912891986062718,0.519471488178025,0.5479166666666667,0.5755894590846047,0.5340410805810842,0.02815100930364046
27,0.22065024375915526,0.04355998876637154,0.00020003318786621094,0.0004000663757324219,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.7527472527472527,0.7292817679558011,0.7465181058495822,0.7675070028011205,0.6845070422535211,0.7362270450751253,0.028442561020423796,237,0.7969295184926727,0.7672473867595819,0.758692628650904,0.7430555555555556,0.7933425797503467,0.7718535338418122,0.020563723738818387
28,0.23245224952697754,0.0688324409185038,0.0004002571105957031,0.0004902129362053816,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.8516483516483516,0.7237569060773481,0.8105849582172702,0.8683473389355743,0.6647887323943662,0.7840845854201447,0.07758943464623606,229,0.8932309839497558,0.8425087108013938,0.8956884561891516,0.8784722222222222,0.782246879334258,0.8584294504993564,0.042563709978529686
29,0.2866647720336914,0.07850469890724669,0.001000356674194336,3.504023183989303e-07,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",0.8214285714285714,0.856353591160221,0.8969359331476323,0.9467787114845938,0.8056338028169014,0.8653311074012242,0.051265165889242056,199,0.8702023726448012,0.9498257839721255,0.9457579972183588,0.9319444444444445,0.9251040221914009,0.9245669240942263,0.028626184928015618
30,0.25505781173706055,0.054561379871844964,0.0010002613067626952,1.9073486328125e-07,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",0.8708791208791209,0.850828729281768,0.8913649025069638,0.9187675070028011,0.8507042253521127,0.8764607679465777,0.025878096752593886,195,0.9246336357292394,0.9247386759581881,0.9297635605006954,0.9527777777777777,0.9590846047156727,0.9381996509363149,0.014731634765836402
31,0.32227339744567873,0.07893916010200004,0.001000213623046875,2.3360154559928684e-07,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",0.9258241758241759,0.8812154696132597,0.9387186629526463,0.9495798319327731,0.856338028169014,0.9104062326099054,0.035529217155423544,101,0.9658060013956734,0.9721254355400697,0.9673157162726008,0.9388888888888889,0.9466019417475728,0.9581475967689611,0.012979102684341761
32,0.2558581829071045,0.03680192501135361,0.0006001949310302735,0.0004900571632066482,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 30}",0.8846153846153846,0.8977900552486188,0.8467966573816156,0.957983193277311,0.8760563380281691,0.89259877573734,0.03661712587024006,172,0.958827634333566,0.9707317073170731,0.9165507649513213,0.9513888888888888,0.9583911234396671,0.9511780237861032,0.01839556145526404
33,0.2866652965545654,0.06604720188200443,0.0008000850677490235,0.00040004254453151935,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",0.9065934065934066,0.8867403314917127,0.9415041782729805,0.9551820728291317,0.847887323943662,0.907623817473567,0.03836247386243041,109,0.9316120027913468,0.9693379790940767,0.9763560500695411,0.9729166666666667,0.9542302357836339,0.9608905868810531,0.016472773566609644
34,0.27366228103637696,0.05794250100060099,0.0004000663757324219,0.000489979265096882,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 40}",0.8818681318681318,0.8784530386740331,0.924791086350975,0.9159663865546218,0.8760563380281691,0.8953811908736784,0.020626939272887345,159,0.944870900209351,0.9574912891986063,0.9791376912378303,0.9284722222222223,0.9791955617198336,0.9578335329175687,0.019699933906100073
35,0.2772629737854004,0.03620472448756144,0.000800466537475586,0.0004002335918461795,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 45}",0.9065934065934066,0.8729281767955801,0.924791086350975,0.9467787114845938,0.8732394366197183,0.9048414023372288,0.028844162730221463,118,0.9706908583391486,0.978397212543554,0.9840055632823366,0.9736111111111111,0.9639389736477115,0.9741287437847724,0.006807199193506387
36,0.2650600910186768,0.055097954404213674,0.001000213623046875,1.784161275279017e-07,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 50}",0.8763736263736264,0.8674033149171271,0.8997214484679665,0.9467787114845938,0.8619718309859155,0.8903728436282693,0.030900872896760797,180,0.9630146545708305,0.9804878048780488,0.9492350486787204,0.9611111111111111,0.9757281553398058,0.9659153549157035,0.011120924307381702
37,0.25305767059326173,0.05178783949445134,0.0008001327514648438,0.00040006648940038147,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 55}",0.9258241758241759,0.8370165745856354,0.8885793871866295,0.9131652661064426,0.895774647887324,0.8920422927100723,0.030576117461454232,173,0.9790648988136776,0.9602787456445993,0.9645340751043116,0.94375,0.986130374479889,0.9667516188084957,0.014852899317943114
38,0.24965667724609375,0.056470282716451214,0.0008000373840332031,0.0004000187346471713,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 60}",0.8928571428571429,0.8535911602209945,0.8495821727019499,0.9663865546218487,0.8704225352112676,0.8864774624373957,0.04263268379870915,189,0.958827634333566,0.9679442508710802,0.9436717663421419,0.9729166666666667,0.9895977808599168,0.9665916198146742,0.01520998637900443
39,0.2902658462524414,0.08309809559805081,0.0004000663757324219,0.0004899792418945042,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.5576923076923077,0.5138121546961326,0.5376044568245125,0.5098039215686274,0.5098591549295775,0.5258764607679466,0.019074652629763874,249,0.5457083042568039,0.5358885017421603,0.5904033379694019,0.5131944444444444,0.5776699029126213,0.5525728982650864,0.028061205156006585
40,0.4138939380645752,0.051242095669602215,0.0008002758026123047,0.0004001380256082582,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.8241758241758241,0.7734806629834254,0.7715877437325905,0.834733893557423,0.7464788732394366,0.7902058987200891,0.03362998278071183,227,0.8443824145150035,0.8236933797909408,0.8456189151599444,0.8743055555555556,0.863384188626907,0.8502768907296703,0.017391392305187228
41,0.4080923080444336,0.11444440910174108,0.0008022785186767578,0.00040116080853990426,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.8626373626373627,0.8204419889502762,0.871866295264624,0.8879551820728291,0.780281690140845,0.8447412353923205,0.03902098064960362,211,0.9120725750174459,0.9289198606271777,0.9443671766342142,0.94375,0.8828016643550625,0.92238225532678,0.023045911785515724
42,0.35688095092773436,0.025823504142571247,0.0008004188537597656,0.00040020949789696785,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",0.9065934065934066,0.8591160220994475,0.883008356545961,0.9523809523809523,0.8450704225352113,0.889259877573734,0.037802184655979135,186,0.9441730635031402,0.9665505226480836,0.9429763560500696,0.95,0.9660194174757282,0.9539438719354043,0.010354280952783497
43,0.33007516860961916,0.03896016106120795,0.0008000850677490235,0.0004000425445315194,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 20}",0.8956043956043956,0.850828729281768,0.9136490250696379,0.9439775910364145,0.856338028169014,0.8920422927100723,0.03500993846545428,173,0.9490579204466155,0.9547038327526133,0.9687065368567455,0.96875,0.9597780859916782,0.9601992752095306,0.007745908200904216
44,0.3310751438140869,0.027216340815189158,0.0010004043579101562,2.132480599880018e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 25}",0.9175824175824175,0.8729281767955801,0.9080779944289693,0.9439775910364145,0.856338028169014,0.8998330550918197,0.031370266032655234,139,0.9623168178646196,0.9477351916376306,0.9575799721835884,0.9548611111111112,0.9694868238557559,0.9583959833305411,0.007282765440663968
45,0.36628332138061526,0.041479917029083845,0.0007999420166015625,0.00039997112199584333,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 30}",0.8956043956043956,0.8812154696132597,0.8913649025069638,0.957983193277311,0.8676056338028169,0.8987200890372844,0.031040032786450535,146,0.9692951849267272,0.9846689895470383,0.9534075104311543,0.9840277777777777,0.9757281553398058,0.9734255236045006,0.011505702776150506
