,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
13,0.26405954360961914,0.01512537804146728,0.0010007222493489583,2.247831920581015e-07,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.5822368421052632,0.6039603960396039,0.6072607260726073,0.5978021978021978,0.011106453961906602,112,0.6179867986798679,0.6334431630971994,0.6169686985172982,0.6227995534314551,0.007537636765936609
14,0.32907478014628094,0.012085610090051475,0.0010002454121907551,1.1239159602905075e-07,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.6118421052631579,0.47854785478547857,0.6452145214521452,0.5785714285714286,0.0719710894633974,131,0.6377887788778878,0.4917627677100494,0.6680395387149918,0.5991970284343097,0.07696478589028787
15,0.3657495975494385,0.06432800134290009,0.0010003248850504558,1.1239159602905075e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.5921052631578947,0.5874587458745875,0.6798679867986799,0.6197802197802198,0.04249583636465528,82,0.6056105610561056,0.6112026359143328,0.6721581548599671,0.6296571172768018,0.03013935933890241
16,0.3887551625569661,0.043093652610281384,0.0010000069936116536,2.247831920581015e-07,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.6036184210526315,0.5792079207920792,0.6270627062706271,0.6032967032967033,0.019527226518146933,107,0.6270627062706271,0.6021416803953872,0.6317957166392092,0.6203333677684079,0.013007778798231093
17,0.37575165430704754,0.0185570507779593,0.0009999275207519531,1.9466795466607238e-07,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.6200657894736842,0.5396039603960396,0.5924092409240924,0.5840659340659341,0.0333819657565588,126,0.6443894389438944,0.5741350906095551,0.5873146622734761,0.6019463972756419,0.03049026201757838
18,0.08601959546407063,0.0072589759544007685,0.0006667772928873698,0.00047148274534186793,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.4967105263157895,0.4603960396039604,0.6056105610561056,0.5208791208791209,0.06167418516661306,173,0.5008250825082509,0.49835255354200986,0.6194398682042833,0.5395391680848479,0.05650734323698807
19,0.16870490709940592,0.037392489382699325,0.0010001659393310547,1.9466795466607238e-07,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.5032894736842105,0.49834983498349833,0.5462046204620462,0.515934065934066,0.02148179107828155,177,0.5115511551155115,0.5115321252059308,0.5658978583196046,0.5296603795470156,0.025623768150940647
20,0.23505576451619467,0.02780265298374564,0.00033664703369140625,0.000476090800779059,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.6134868421052632,0.5594059405940595,0.5973597359735974,0.5901098901098901,0.022670700594000965,121,0.6262376237623762,0.6021416803953872,0.5971993410214168,0.6085262150597267,0.012685350561338873
21,0.25972525278727215,0.043294869849771406,0.0006668567657470703,0.00047153903155141864,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.6217105263157895,0.5874587458745875,0.566006600660066,0.5917582417582418,0.022949180974849326,120,0.6641914191419142,0.6210873146622735,0.5527182866556837,0.6126656734866237,0.04589667995720912
22,0.3317419687906901,0.07114656617147154,0.0010003248850504558,1.1239159602905075e-07,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6332236842105263,0.6023102310231023,0.6237623762376238,0.6197802197802198,0.012933537846202232,82,0.6394389438943895,0.6120263591433278,0.6293245469522241,0.6269299499966471,0.011318510550370678
23,0.3207395076751709,0.03163326276476856,0.0006666183471679688,0.00047137039394311753,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.618421052631579,0.5759075907590759,0.6386138613861386,0.610989010989011,0.026121536534146013,96,0.5899339933993399,0.6046128500823723,0.6408566721581549,0.6118011718799558,0.021401460708599235
24,0.37308462460835773,0.010803909779160476,0.0010001659393310547,1.9466795466607238e-07,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.59375,0.6402640264026402,0.5891089108910891,0.6076923076923076,0.02309061372324031,102,0.6089108910891089,0.6334431630971994,0.6062602965403624,0.616204783575557,0.0122373120486649
25,0.41676123936971027,0.11971074810120162,0.0006669362386067709,0.000471595136937897,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.5,0.6089108910891089,0.5528052805280528,0.5538461538461539,0.04448091770052871,147,0.5,0.6383855024711697,0.5543657331136738,0.5642504118616144,0.05692636752280393
26,0.390755573908488,0.028459000504637608,0.0010002454121907551,1.1239159602905075e-07,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6332236842105263,0.4884488448844885,0.5495049504950495,0.5571428571428572,0.059366008880168075,145,0.6344884488448845,0.48352553542009885,0.5403624382207578,0.5527921408285804,0.06225390717384208
27,0.11936052640279134,0.02640488820065848,0.0010000069936116536,1.1239159602905075e-07,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.5197368421052632,0.5,0.6221122112211221,0.5472527472527473,0.05350058781586255,152,0.5074257425742574,0.5,0.6046128500823723,0.5373461975522099,0.047661216379462995
28,0.2690609296162923,0.006377913451556938,0.0006666978200276693,0.00047142655959197545,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.5805921052631579,0.6188118811881188,0.5924092409240924,0.5972527472527472,0.015978175903197403,114,0.6113861386138614,0.6548599670510709,0.6144975288303131,0.6269145448317484,0.019801181017503434
29,0.2673940658569336,0.002495340703885531,0.0006670157114664713,0.0004716513427792448,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.6463815789473685,0.594059405940594,0.6204620462046204,0.6203296703296703,0.021366480831314143,80,0.6262376237623762,0.6062602965403624,0.64332784184514,0.6252752540492929,0.015148054777845912
30,0.3137374718983968,0.026401886867127453,0.0009971459706624348,4.449060758679201e-06,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.5740131578947368,0.6072607260726073,0.6485148514851485,0.6098901098901099,0.03048016789583437,98,0.599009900990099,0.6367380560131796,0.6738056013179572,0.6365178527737453,0.030535613786568244
31,0.31107083956400555,0.02351432643607648,0.0010000864664713542,2.247831920581015e-07,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.6463815789473685,0.5891089108910891,0.6072607260726073,0.6142857142857143,0.023908713039179623,90,0.6542904290429042,0.6070840197693574,0.6128500823723229,0.6247415103948615,0.02102642487342716
32,0.374085267384847,0.03900485268603194,0.0013335545857747395,0.0004713142484024804,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.6233552631578947,0.6072607260726073,0.6732673267326733,0.6346153846153846,0.028088283190595288,60,0.6526402640264026,0.6243822075782537,0.6911037891268533,0.6560420869105031,0.027344977116924674
33,0.4594375292460124,0.16953220651439316,0.0010003248850504558,2.247831920581015e-07,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6299342105263158,0.6402640264026402,0.7508250825082509,0.6736263736263737,0.054705622544487215,40,0.6452145214521452,0.64332784184514,0.7915980230642504,0.6933801287871786,0.0694548100429405
34,0.4120930830637614,0.046061353243925,0.0010004838307698567,2.247831920581015e-07,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.5921052631578947,0.6600660066006601,0.6633663366336634,0.6384615384615384,0.03286048607061856,55,0.58003300330033,0.6663920922570017,0.6869851729818781,0.6444700895130699,0.046333014170073704
35,0.4981132348378499,0.17131622583659692,0.0010003248850504558,4.052336624139774e-07,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.4786184210526316,0.49834983498349833,0.7178217821782178,0.5648351648351648,0.10838863857248866,138,0.4801980198019802,0.5041186161449753,0.7174629324546952,0.5672598561338836,0.10665761993259176
36,0.22138706843058267,0.05408922487695242,0.0016671816507975261,0.00047148278552956437,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.4967105263157895,0.5033003300330033,0.6122112211221122,0.5373626373626373,0.052950751030166096,159,0.5255775577557755,0.49670510708401977,0.613673805601318,0.5453188234803711,0.04975076071454902
37,0.4824426968892415,0.13036852587090725,0.0016672611236572266,0.0004717078900507154,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.5592105263157895,0.6831683168316832,0.6402640264026402,0.6274725274725275,0.051419829769868496,69,0.5783828382838284,0.700164744645799,0.671334431630972,0.6499606715201998,0.05196368215875116
38,0.4674391746520996,0.12520091648440548,0.001333475112915039,0.00047120177640471074,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.71875,0.6188118811881188,0.7607260726072608,0.6994505494505494,0.0594959388536578,26,0.7392739273927392,0.6128500823723229,0.7586490939044481,0.7035910345565034,0.06464925661757664
39,0.5481245517730713,0.13353967705077885,0.001667022705078125,0.00047137039394311753,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.743421052631579,0.6600660066006601,0.7277227722772277,0.7104395604395605,0.03616285930634784,20,0.7632013201320133,0.6927512355848435,0.7240527182866557,0.7266684246678375,0.028820537157615653
40,0.5221219062805176,0.04167197279489517,0.0016638437906901042,0.0004694774954238371,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.6858552631578947,0.6732673267326733,0.731023102310231,0.6967032967032967,0.02478665170975552,30,0.7062706270627063,0.7059308072487644,0.7561779242174629,0.7227931195096445,0.023607029439143258
41,0.5867995421091715,0.10791438978894083,0.001667022705078125,0.0004713705145349331,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.7302631578947368,0.6567656765676567,0.6864686468646864,0.6912087912087912,0.03019969374563425,33,0.7516501650165016,0.6902800658978583,0.7166392092257001,0.7195231467133533,0.025137091956344053
42,0.66815185546875,0.09104069560149698,0.002000729242960612,2.247831920581015e-07,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7302631578947368,0.7574257425742574,0.7029702970297029,0.7302197802197802,0.022219145410081027,2,0.7367986798679867,0.7454695222405272,0.7158154859967051,0.7326945627017397,0.012449184703510828
43,0.6558157602945963,0.17810845058281016,0.00200041135152181,1.1239159602905075e-07,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7269736842105263,0.5,0.6782178217821783,0.6351648351648351,0.09755061724414368,58,0.7475247524752475,0.5107084019769358,0.7051070840197694,0.6544467461573175,0.10310301754422818
44,0.6814878781636556,0.04401217124575837,0.0020003318786621094,3.371747880871523e-07,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7220394736842105,0.7194719471947195,0.735973597359736,0.7258241758241758,0.0072470563547444135,6,0.764026402640264,0.7421746293245469,0.7380560131795717,0.7480856817147942,0.011396510795127766
45,0.1403651237487793,0.008732595568491376,0.0006668567657470703,0.0004715389511856095,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.4555921052631579,0.504950495049505,0.6056105610561056,0.521978021978022,0.06243158748755315,171,0.5206270627062707,0.49341021416803954,0.6153212520593081,0.5431195096445395,0.052249452417447766
46,0.28639864921569824,0.13350072804481355,0.0010001659393310547,1.9466795466607238e-07,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5789473684210527,0.6848184818481848,0.5594059405940595,0.6076923076923076,0.05507270521624796,102,0.5726072607260726,0.7009884678747941,0.57166392092257,0.6150865498411455,0.06074304961003615
47,0.2810640335083008,0.07240891002606072,0.0010002454121907551,2.9736021254650284e-07,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5657894736842105,0.6056105610561056,0.7095709570957096,0.6269230769230769,0.060614688482463694,72,0.5841584158415841,0.6268533772652389,0.714168039538715,0.6417266108818459,0.05410813476812287
48,0.4474348227183024,0.0709963506519886,0.0010000864664713542,4.49566384116203e-07,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.7335526315789473,0.7079207920792079,0.7277227722772277,0.7230769230769231,0.010969620667642418,9,0.7623762376237624,0.7092257001647446,0.7421746293245469,0.737925522371018,0.021905647528624648
49,0.4124266306559245,0.11398635599102773,0.0010004838307698567,2.247831920581015e-07,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7351973684210527,0.5973597359735974,0.7062706270627063,0.6796703296703297,0.0593419902447254,36,0.7615511551155115,0.6202635914332785,0.7199341021416804,0.7005829495634902,0.05928121817458187
50,0.4917786121368408,0.030407804771790833,0.0010000069936116536,1.1239159602905075e-07,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.71875,0.7244224422442245,0.7211221122112211,0.7214285714285714,0.002326495242207566,10,0.7367986798679867,0.7314662273476112,0.7322899505766063,0.7335182859307348,0.002343838486637709
51,0.5694625377655029,0.03057164291541964,0.0013335545857747395,0.0004718200807658439,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.6924342105263158,0.7161716171617162,0.7260726072607261,0.7115384615384616,0.014121217419724642,18,0.7128712871287128,0.728995057660626,0.7405271828665568,0.7274645092186319,0.011342224242936724
52,0.44476747512817383,0.08459384424735056,0.0010002454121907551,1.1239159602905075e-07,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5888157894736842,0.6188118811881188,0.693069306930693,0.6335164835164835,0.04382226523697175,61,0.6328382838283828,0.6317957166392092,0.7364085667215815,0.6670141890630578,0.04907108092380781
53,0.5167842706044515,0.07928661763532943,0.0013338724772135417,0.00047142655959197545,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.6430921052631579,0.6567656765676567,0.7244224422442245,0.6747252747252748,0.03555345159052229,38,0.641914191419142,0.6845140032948929,0.7224052718286655,0.6829444888475669,0.03287908188168045
