,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
100,0.15723576545715331,0.05023244927778828,0.002400636672973633,0.0004897847441582108,0.01,"(25,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 45}",0.5934065934065934,0.5521978021978022,0.5521978021978022,0.46703296703296704,0.5796703296703297,0.548901098901099,0.04393543472901935,241,0.6092032967032966,0.603021978021978,0.570054945054945,0.5254120879120879,0.7245879120879121,0.6064560439560439,0.06613265651292731
101,0.19324560165405275,0.026671611427535585,0.0019989967346191405,3.390577094007717e-06,0.01,"(25,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 50}",0.5851648351648352,0.6071428571428571,0.5851648351648352,0.5192307692307693,0.5659340659340659,0.5725274725274725,0.029670329670329648,205,0.6442307692307693,0.6648351648351648,0.6648351648351648,0.6167582417582418,0.6991758241758241,0.6579670329670331,0.027126947332598184
102,0.15483508110046387,0.018273040509517235,0.0018004417419433595,0.0004001379687844432,0.01,"(25,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 55}",0.5741758241758241,0.5851648351648352,0.5521978021978022,0.532967032967033,0.5274725274725275,0.5543956043956044,0.022480519280745914,230,0.6318681318681318,0.6600274725274725,0.5645604395604396,0.6373626373626373,0.617445054945055,0.6222527472527473,0.031934966861435904
103,0.18224124908447265,0.04550494171453658,0.0020024776458740234,3.9407641432560704e-06,0.01,"(25,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 60}",0.5769230769230769,0.6181318681318682,0.5741758241758241,0.532967032967033,0.5576923076923077,0.5719780219780219,0.0278761558109139,208,0.6428571428571429,0.7019230769230769,0.6435439560439561,0.592032967032967,0.7520604395604396,0.6664835164835166,0.05514831907654995
104,0.12762913703918458,0.028653119482707507,0.0016003131866455078,0.0004899209633350963,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.6456043956043956,0.6510989010989011,0.6565934065934066,0.6126373626373627,0.6236263736263736,0.6379120879120879,0.016881639006304624,89,0.6627747252747253,0.6614010989010989,0.6291208791208791,0.6607142857142857,0.6435439560439561,0.651510989010989,0.013222536319899858
105,0.19124360084533693,0.06679652133152858,0.0019998550415039062,5.223489356090222e-07,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.7472527472527473,0.7225274725274725,0.6318681318681318,0.7115384615384616,0.6868131868131868,0.7,0.03921552940671535,37,0.7980769230769231,0.742445054945055,0.6751373626373627,0.7754120879120879,0.6861263736263736,0.7354395604395605,0.048246169915176905
106,0.288666296005249,0.039361145699089516,0.0020001411437988283,5.7220458984375e-07,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.7307692307692307,0.75,0.6923076923076923,0.7362637362637363,0.728021978021978,0.7274725274725274,0.019144232296905882,16,0.7396978021978022,0.7630494505494505,0.7410714285714286,0.7973901098901099,0.7431318681318682,0.756868131868132,0.021969435135741493
107,0.24285511970520018,0.08884672741629752,0.0020003318786621094,2.611744678045111e-07,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",0.6923076923076923,0.7060439560439561,0.6318681318681318,0.5412087912087912,0.7115384615384616,0.6565934065934066,0.06428806232210443,74,0.7300824175824175,0.7541208791208791,0.6737637362637363,0.5927197802197802,0.8083791208791209,0.7118131868131867,0.0735930505203659
108,0.18844261169433593,0.08531567748477845,0.0016004562377929688,0.0004901350071849108,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 20}",0.47802197802197804,0.45879120879120877,0.6401098901098901,0.5686813186813187,0.6785714285714286,0.5648351648351648,0.08648568074703736,222,0.47802197802197804,0.4876373626373626,0.7506868131868132,0.6270604395604396,0.7527472527472527,0.6192307692307691,0.12035397290838197
109,0.27366223335266116,0.059848104049127486,0.002400493621826172,0.0004903880735780973,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 25}",0.7252747252747253,0.6593406593406593,0.6620879120879121,0.6703296703296703,0.6263736263736264,0.6686813186813186,0.03201934567985376,57,0.7960164835164835,0.7032967032967034,0.7142857142857143,0.7348901098901099,0.6861263736263736,0.7269230769230769,0.037999083973222395
110,0.20964760780334474,0.10174328530260301,0.002002525329589844,3.7949767591612884e-06,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 30}",0.5824175824175825,0.5,0.5604395604395604,0.6703296703296703,0.6401098901098901,0.5906593406593407,0.059988325555851325,175,0.6559065934065934,0.507554945054945,0.5535714285714286,0.801510989010989,0.7032967032967034,0.6443681318681319,0.1051299002109645
111,0.22165241241455078,0.04602863859209117,0.0020005226135253905,6.975526255763909e-07,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 35}",0.5494505494505495,0.6510989010989011,0.5961538461538461,0.6043956043956044,0.5879120879120879,0.5978021978021978,0.03262644580066707,164,0.6380494505494505,0.7266483516483516,0.6057692307692307,0.7266483516483516,0.7060439560439561,0.6806318681318682,0.049595331398329064
112,0.1958446502685547,0.08250374251598684,0.0020001411437988283,9.536743164062499e-08,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",0.5934065934065934,0.521978021978022,0.5,0.5192307692307693,0.5961538461538461,0.5461538461538461,0.040428510195927796,251,0.6895604395604396,0.5364010989010989,0.49862637362637363,0.4835164835164835,0.7163461538461539,0.5848901098901098,0.09829119788758332
113,0.1996455669403076,0.0807241845804905,0.0022005558013916014,0.0003999710367245498,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 45}",0.554945054945055,0.5467032967032966,0.5467032967032966,0.5714285714285714,0.5247252747252747,0.548901098901099,0.01508739584367689,241,0.6037087912087912,0.5480769230769231,0.5693681318681318,0.7809065934065934,0.5776098901098901,0.615934065934066,0.08438852133738596
114,0.15943608283996583,0.031046630039254175,0.002600574493408203,0.000490193436557927,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 50}",0.5027472527472527,0.5439560439560439,0.5,0.49175824175824173,0.532967032967033,0.5142857142857142,0.020366761530605088,259,0.5535714285714286,0.6064560439560439,0.49725274725274726,0.5776098901098901,0.6785714285714286,0.5826923076923076,0.05988538392483713
115,0.27326240539550783,0.04096975276983978,0.002200460433959961,0.00040001873464717136,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 55}",0.5796703296703297,0.5906593406593407,0.5879120879120879,0.5741758241758241,0.6016483516483516,0.5868131868131868,0.009453104689057829,178,0.7335164835164835,0.6627747252747253,0.6737637362637363,0.7369505494505495,0.7554945054945055,0.7125,0.03704362435102396
116,0.17744059562683107,0.051098104319536534,0.0022002220153808593,0.00040025722420949645,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 60}",0.5604395604395604,0.5769230769230769,0.5439560439560439,0.5824175824175825,0.4697802197802198,0.5467032967032966,0.04074834333569046,246,0.6833791208791209,0.6071428571428571,0.570054945054945,0.7651098901098901,0.5418956043956044,0.6335164835164835,0.08114237830689856
117,0.35828366279602053,0.08876180048957726,0.002198314666748047,0.0004011100663478023,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.6373626373626373,0.6428571428571429,0.7005494505494505,0.6153846153846154,0.6565934065934066,0.6505494505494506,0.02830603708217857,82,0.6620879120879121,0.6682692307692307,0.6449175824175825,0.6696428571428571,0.6785714285714286,0.6646978021978022,0.011204952477765434
118,0.46730566024780273,0.07612406144657127,0.0022006511688232424,0.00040004257295020516,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.7967032967032966,0.739010989010989,0.782967032967033,0.7857142857142857,0.7912087912087912,0.7791208791208791,0.020602564021156757,3,0.8564560439560439,0.8083791208791209,0.8427197802197802,0.8379120879120879,0.8667582417582418,0.842445054945055,0.019842126871694378
119,0.5755306243896484,0.04960836933467415,0.0022005081176757813,0.0004001141304822542,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 10}",0.7774725274725275,0.7527472527472527,0.7664835164835165,0.7637362637362637,0.7692307692307693,0.765934065934066,0.008037768592487813,6,0.8667582417582418,0.8976648351648352,0.9196428571428571,0.8708791208791209,0.867445054945055,0.884478021978022,0.02097379489875441
120,0.4499020576477051,0.045912180328150955,0.0024005413055419923,0.0004899598814474855,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 15}",0.728021978021978,0.7252747252747253,0.6895604395604396,0.7087912087912088,0.6978021978021978,0.7098901098901099,0.015007143168953472,20,0.8633241758241759,0.8221153846153846,0.8811813186813187,0.8509615384615384,0.7939560439560439,0.8423076923076923,0.030897739879647036
121,0.42069568634033205,0.05344136178095914,0.002600574493408203,0.0004899987222241536,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 20}",0.6923076923076923,0.7115384615384616,0.7225274725274725,0.7115384615384616,0.6785714285714286,0.7032967032967034,0.01573386930030368,34,0.8880494505494505,0.7637362637362637,0.8118131868131868,0.8598901098901099,0.8063186813186813,0.8259615384615385,0.043506457664020406
122,0.3390769958496094,0.11752530443582412,0.0022005081176757813,0.0004001141304822542,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 25}",0.6565934065934066,0.6510989010989011,0.6538461538461539,0.6401098901098901,0.6538461538461539,0.6510989010989011,0.005762685978956899,80,0.7149725274725275,0.6723901098901099,0.7115384615384616,0.9333791208791209,0.6895604395604396,0.7443681318681319,0.09576195649903275
123,0.39609012603759763,0.07022991560577649,0.0026005268096923827,0.0004896678041232201,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 30}",0.7142857142857143,0.6648351648351648,0.7087912087912088,0.6373626373626373,0.6648351648351648,0.6780219780219781,0.029198528034255905,56,0.8550824175824175,0.9086538461538461,0.8495879120879121,0.7774725274725275,0.757554945054945,0.8296703296703296,0.0551472926443729
124,0.4815094470977783,0.17149099074455654,0.0026004791259765627,0.0004901155229937279,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 35}",0.6126373626373627,0.6401098901098901,0.6401098901098901,0.6510989010989011,0.6043956043956044,0.6296703296703297,0.017922534538791304,110,0.6813186813186813,0.8509615384615384,0.8804945054945055,0.970467032967033,0.8509615384615384,0.8468406593406593,0.09364566206153965
125,0.38228683471679686,0.06610090886061194,0.002800464630126953,0.00040018559567517087,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 40}",0.5879120879120879,0.6510989010989011,0.5989010989010989,0.6181318681318682,0.6208791208791209,0.6153846153846154,0.021631889763768716,134,0.9059065934065934,0.8111263736263736,0.695054945054945,0.8983516483516484,0.7307692307692307,0.8082417582417583,0.08541636906550892
126,0.40029110908508303,0.09904040339183773,0.002800464630126953,0.0004000663757324219,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 45}",0.5989010989010989,0.6373626373626373,0.5906593406593407,0.5961538461538461,0.6346153846153846,0.6115384615384616,0.020158171788839697,141,0.720467032967033,0.8976648351648352,0.6957417582417582,0.9629120879120879,0.7898351648351648,0.8133241758241759,0.10245945325073506
